t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
11.873,0.1593,0.1400,-0.0000,0.3226,0.2907,-0.1400,0.2252,-0.1085,0.0000,0
11.893,0.1610,0.1392,-0.0000,0.3208,0.2890,-0.1392,0.2252,-0.1085,0.0000,0
11.912,0.1626,0.1384,-0.0000,0.3190,0.2874,-0.1384,0.2252,-0.1085,0.0000,0
11.932,0.1660,0.1368,-0.0000,0.3153,0.2840,-0.1368,0.2189,-0.1054,0.0000,0
11.953,0.1692,0.1352,-0.0000,0.3116,0.2808,-0.1352,0.2164,-0.1042,0.0000,0
11.973,0.1692,0.1352,-0.0000,0.3116,0.2808,-0.1352,0.2246,-0.1082,0.0000,0
11.992,0.1708,0.1344,-0.0000,0.3098,0.2792,-0.1344,0.2193,-0.1056,0.0000,0
12.012,0.1725,0.1336,-0.0000,0.3080,0.2775,-0.1336,0.2179,-0.1049,0.0000,0
12.033,0.1725,0.1336,-0.0000,0.3080,0.2775,-0.1336,0.2220,-0.1069,0.0000,0
12.052,0.1741,0.1329,-0.0000,0.3062,0.2759,-0.1329,0.2167,-0.1043,0.0000,0
12.072,0.1758,0.1321,-0.0000,0.3044,0.2742,-0.1321,0.2153,-0.1037,0.0000,0
12.092,0.1758,0.1321,-0.0000,0.3044,0.2742,-0.1321,0.2194,-0.1057,0.0000,0
12.112,0.1758,0.1321,-0.0000,0.3044,0.2742,-0.1321,0.2194,-0.1057,0.0000,0
12.133,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2141,-0.1031,0.0000,0
12.152,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2181,-0.1050,0.0000,0
12.173,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2181,-0.1050,0.0000,0
12.193,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2181,-0.1050,0.0000,0
12.214,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2181,-0.1050,0.0000,0
12.233,0.1774,0.1313,-0.0000,0.3026,0.2726,-0.1313,0.2181,-0.1050,0.0000,0
12.253,0.1790,0.1305,-0.0000,0.3008,0.2710,-0.1305,0.2128,-0.1025,0.0000,0
12.272,0.1790,0.1305,-0.0000,0.3008,0.2710,-0.1305,0.2168,-0.1044,0.0000,0
12.293,0.1790,0.1305,-0.0000,0.3008,0.2710,-0.1305,0.2168,-0.1044,0.0000,0
12.313,0.1790,0.1305,-0.0000,0.3008,0.2710,-0.1305,0.2168,-0.1044,0.0000,0
12.333,0.1806,0.1297,-0.0000,0.2990,0.2694,-0.1297,0.2115,-0.1019,0.0000,0
12.352,0.1822,0.1290,-0.0000,0.2972,0.2678,-0.1290,0.2102,-0.1013,0.0000,0
12.373,0.1822,0.1290,-0.0000,0.2972,0.2678,-0.1290,0.2142,-0.1032,0.0000,0
12.393,0.1822,0.1290,-0.0000,0.2972,0.2678,-0.1290,0.2142,-0.1032,0.0000,0
12.412,0.1838,0.1282,-0.0000,0.2955,0.2662,-0.1282,0.2091,-0.1007,0.0000,0
12.433,0.1853,0.1275,-0.0000,0.2938,0.2647,-0.1275,0.2078,-0.1001,0.0000,0
12.453,0.1853,0.1275,-0.0000,0.2938,0.2647,-0.1275,0.2117,-0.1020,0.0000,0
12.474,0.1853,0.1275,-0.0000,0.2938,0.2647,-0.1275,0.2117,-0.1020,0.0000,0
12.493,0.1853,0.1275,-0.0000,0.2938,0.2647,-0.1275,0.2117,-0.1020,0.0000,0
12.512,0.1869,0.1267,-0.0000,0.2920,0.2631,-0.1267,0.2066,-0.0995,0.0000,0
12.533,0.1869,0.1267,-0.0000,0.2920,0.2631,-0.1267,0.2105,-0.1014,0.0000,0
12.553,0.1869,0.1267,-0.0000,0.2920,0.2631,-0.1267,0.2105,-0.1014,0.0000,0
12.573,0.1869,0.1267,-0.0000,0.2920,0.2631,-0.1267,0.2105,-0.1014,0.0000,0
12.593,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2053,-0.0989,0.0000,0
12.613,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.633,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.654,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.673,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.692,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.713,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.732,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.753,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.772,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.792,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.813,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.832,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.852,0.1884,0.1260,-0.0000,0.2903,0.2616,-0.1260,0.2092,-0.1008,0.0000,0
12.872,0.1900,0.1252,-0.0000,0.2886,0.2600,-0.1252,0.2041,-0.0983,0.0000,0
12.892,0.1915,0.1245,-0.0000,0.2869,0.2585,-0.1245,0.2029,-0.0977,0.0000,0
12.913,0.1946,0.1230,-0.0000,0.2835,0.2554,-0.1230,0.1968,-0.0948,0.0000,0
12.933,0.1975,0.1216,-0.0000,0.2803,0.2525,-0.1216,0.1946,-0.0937,0.0000,0
12.952,0.2004,0.1202,-0.0000,0.2770,0.2496,-0.1202,0.1924,-0.0927,0.0000,0
12.972,0.2018,0.1195,-0.0000,0.2754,0.2482,-0.1195,0.1949,-0.0939,0.0000,0
12.993,0.2018,0.1195,-0.0000,0.2754,0.2482,-0.1195,0.1985,-0.0956,0.0000,0
13.013,0.2018,0.1195,-0.0000,0.2754,0.2482,-0.1195,0.1985,-0.0956,0.0000,0
13.032,0.2033,0.1188,-0.0000,0.2739,0.2467,-0.1188,0.1938,-0.0934,0.0000,0
13.052,0.2047,0.1181,-0.0000,0.2722,0.2453,-0.1181,0.1926,-0.0927,0.0000,0
13.073,0.2047,0.1181,-0.0000,0.2722,0.2453,-0.1181,0.1962,-0.0945,0.0000,0
13.092,0.2062,0.1174,-0.0000,0.2706,0.2438,-0.1174,0.1915,-0.0922,0.0000,0
13.112,0.2076,0.1167,-0.0000,0.2690,0.2424,-0.1167,0.1903,-0.0916,0.0000,0
13.132,0.2076,0.1167,-0.0000,0.2690,0.2424,-0.1167,0.1939,-0.0934,0.0000,0
13.152,0.2076,0.1167,-0.0000,0.2690,0.2424,-0.1167,0.1939,-0.0934,0.0000,0
13.172,0.2090,0.1161,-0.0000,0.2675,0.2410,-0.1161,0.1892,-0.0911,0.0000,0
13.193,0.2090,0.1161,-0.0000,0.2675,0.2410,-0.1161,0.1928,-0.0928,0.0000,0
13.212,0.2090,0.1161,-0.0000,0.2675,0.2410,-0.1161,0.1928,-0.0928,0.0000,0
13.234,0.2090,0.1161,-0.0000,0.2675,0.2410,-0.1161,0.1928,-0.0928,0.0000,0
13.252,0.2090,0.1161,-0.0000,0.2675,0.2410,-0.1161,0.1928,-0.0928,0.0000,0
13.272,0.2119,0.1147,-0.0000,0.2643,0.2381,-0.1147,0.1834,-0.0883,0.0000,0
13.292,0.2119,0.1147,-0.0000,0.2643,0.2381,-0.1147,0.1905,-0.0917,0.0000,0
13.313,0.2119,0.1147,-0.0000,0.2643,0.2381,-0.1147,0.1905,-0.0917,0.0000,0
13.332,0.2161,0.1126,-0.0000,0.2596,0.2339,-0.1126,0.1765,-0.0850,0.0000,0
13.352,0.2188,0.1113,-0.0000,0.2566,0.2312,-0.1113,0.1781,-0.0858,0.0000,0
13.372,0.2188,0.1113,-0.0000,0.2566,0.2312,-0.1113,0.1849,-0.0891,0.0000,0
13.392,0.2188,0.1113,-0.0000,0.2566,0.2312,-0.1113,0.1849,-0.0891,0.0000,0
13.413,0.2215,0.1100,-0.0000,0.2536,0.2285,-0.1100,0.1761,-0.0848,0.0000,0
13.432,0.2228,0.1094,-0.0000,0.2522,0.2272,-0.1094,0.1785,-0.0860,0.0000,0
13.452,0.2228,0.1094,-0.0000,0.2522,0.2272,-0.1094,0.1817,-0.0875,0.0000,0
13.473,0.2228,0.1094,-0.0000,0.2522,0.2272,-0.1094,0.1817,-0.0875,0.0000,0
13.493,0.2241,0.1088,-0.0000,0.2507,0.2259,-0.1088,0.1775,-0.0855,0.0000,0
13.512,0.2241,0.1088,-0.0000,0.2507,0.2259,-0.1088,0.1807,-0.0870,0.0000,0
13.533,0.2241,0.1088,-0.0000,0.2507,0.2259,-0.1088,0.1807,-0.0870,0.0000,0
13.552,0.2255,0.1081,-0.0000,0.2492,0.2245,-0.1081,0.1763,-0.0849,0.0000,0
13.572,0.2281,0.1069,-0.0000,0.2463,0.2219,-0.1069,0.1709,-0.0823,0.0000,0
13.592,0.2281,0.1069,-0.0000,0.2463,0.2219,-0.1069,0.1775,-0.0855,0.0000,0
13.613,0.2281,0.1069,-0.0000,0.2463,0.2219,-0.1069,0.1775,-0.0855,0.0000,0
13.633,0.2281,0.1069,-0.0000,0.2463,0.2219,-0.1069,0.1775,-0.0855,0.0000,0
13.652,0.2294,0.1063,-0.0000,0.2449,0.2206,-0.1063,0.1734,-0.0835,0.0000,0
13.672,0.2294,0.1063,-0.0000,0.2449,0.2206,-0.1063,0.1765,-0.0850,0.0000,0
13.693,0.2294,0.1063,-0.0000,0.2449,0.2206,-0.1063,0.1765,-0.0850,0.0000,0
13.713,0.2307,0.1056,-0.0000,0.2434,0.2193,-0.1056,0.1722,-0.0829,0.0000,0
13.737,0.2307,0.1056,-0.0000,0.2434,0.2193,-0.1056,0.1755,-0.0845,0.0000,0
13.752,0.2307,0.1056,-0.0000,0.2434,0.2193,-0.1056,0.1755,-0.0845,0.0000,0
13.773,0.2307,0.1056,-0.0000,0.2434,0.2193,-0.1056,0.1755,-0.0845,0.0000,0
13.792,0.2320,0.1050,-0.0000,0.2420,0.2180,-0.1050,0.1712,-0.0824,0.0000,0
13.812,0.2320,0.1050,-0.0000,0.2420,0.2180,-0.1050,0.1744,-0.0840,0.0000,0
13.832,0.2320,0.1050,-0.0000,0.2420,0.2180,-0.1050,0.1744,-0.0840,0.0000,0
13.852,0.2320,0.1050,-0.0000,0.2420,0.2180,-0.1050,0.1744,-0.0840,0.0000,0
13.872,0.2359,0.1031,-0.0000,0.2377,0.2141,-0.1031,0.1616,-0.0778,0.0000,0
13.893,0.2359,0.1031,-0.0000,0.2377,0.2141,-0.1031,0.1713,-0.0825,0.0000,0
13.912,0.2359,0.1031,-0.0000,0.2377,0.2141,-0.1031,0.1713,-0.0825,0.0000,0
13.932,0.2396,0.1013,-0.0000,0.2335,0.2104,-0.1013,0.1589,-0.0765,0.0000,0
13.952,0.2421,0.1001,-0.0000,0.2308,0.2079,-0.1001,0.1602,-0.0771,0.0000,0
13.972,0.2421,0.1001,-0.0000,0.2308,0.2079,-0.1001,0.1663,-0.0801,0.0000,0
13.994,0.2421,0.1001,-0.0000,0.2308,0.2079,-0.1001,0.1663,-0.0801,0.0000,0
14.013,0.2433,0.0996,-0.0000,0.2295,0.2067,-0.0996,0.1625,-0.0782,0.0000,0
14.032,0.2457,0.0984,-0.0000,0.2268,0.2043,-0.0984,0.1575,-0.0758,0.0000,0
14.052,0.2457,0.0984,-0.0000,0.2268,0.2043,-0.0984,0.1635,-0.0787,0.0000,0
14.072,0.2457,0.0984,-0.0000,0.2268,0.2043,-0.0984,0.1635,-0.0787,0.0000,0
14.092,0.2469,0.0978,-0.0000,0.2255,0.2031,-0.0978,0.1595,-0.0768,0.0000,0
14.112,0.2469,0.0978,-0.0000,0.2255,0.2031,-0.0978,0.1625,-0.0783,0.0000,0
14.132,0.2469,0.0978,-0.0000,0.2255,0.2031,-0.0978,0.1625,-0.0783,0.0000,0
14.152,0.2469,0.0978,-0.0000,0.2255,0.2031,-0.0978,0.1625,-0.0783,0.0000,0
14.172,0.2505,0.0961,-0.0000,0.2215,0.1995,-0.0961,0.1506,-0.0725,0.0000,0
14.192,0.2505,0.0961,-0.0000,0.2215,0.1995,-0.0961,0.1596,-0.0769,0.0000,0
14.213,0.2505,0.0961,-0.0000,0.2215,0.1995,-0.0961,0.1596,-0.0769,0.0000,0
14.232,0.2540,0.0944,-0.0000,0.2176,0.1960,-0.0944,0.1481,-0.0713,0.0000,0
14.252,0.2540,0.0944,-0.0000,0.2176,0.1960,-0.0944,0.1568,-0.0755,0.0000,0
14.272,0.2540,0.0944,-0.0000,0.2176,0.1960,-0.0944,0.1568,-0.0755,0.0000,0
14.292,0.2540,0.0944,-0.0000,0.2176,0.1960,-0.0944,0.1568,-0.0755,0.0000,0
14.313,0.2574,0.0928,-0.0000,0.2138,0.1926,-0.0928,0.1455,-0.0701,0.0000,0
14.332,0.2585,0.0922,-0.0000,0.2126,0.1915,-0.0922,0.1505,-0.0725,0.0000,0
14.352,0.2585,0.0922,-0.0000,0.2126,0.1915,-0.0922,0.1532,-0.0738,0.0000,0
14.372,0.2585,0.0922,-0.0000,0.2126,0.1915,-0.0922,0.1532,-0.0738,0.0000,0
14.392,0.2607,0.0912,-0.0000,0.2101,0.1893,-0.0912,0.1460,-0.0703,0.0000,0
14.412,0.2607,0.0912,-0.0000,0.2101,0.1893,-0.0912,0.1515,-0.0729,0.0000,0
14.432,0.2607,0.0912,-0.0000,0.2101,0.1893,-0.0912,0.1515,-0.0729,0.0000,0
14.453,0.2618,0.0906,-0.0000,0.2089,0.1882,-0.0906,0.1477,-0.0711,0.0000,0
14.472,0.2640,0.0896,-0.0000,0.2064,0.1860,-0.0896,0.1433,-0.0690,0.0000,0
14.492,0.2640,0.0896,-0.0000,0.2064,0.1860,-0.0896,0.1488,-0.0717,0.0000,0
14.513,0.2640,0.0896,-0.0000,0.2064,0.1860,-0.0896,0.1488,-0.0717,0.0000,0
14.532,0.2662,0.0885,-0.0000,0.2040,0.1838,-0.0885,0.1417,-0.0682,0.0000,0
14.552,0.2662,0.0885,-0.0000,0.2040,0.1838,-0.0885,0.1471,-0.0708,0.0000,0
14.572,0.2662,0.0885,-0.0000,0.2040,0.1838,-0.0885,0.1471,-0.0708,0.0000,0
14.592,0.2662,0.0885,-0.0000,0.2040,0.1838,-0.0885,0.1471,-0.0708,0.0000,0
14.613,0.2694,0.0870,-0.0000,0.2005,0.1806,-0.0870,0.1364,-0.0657,0.0000,0
14.632,0.2704,0.0865,-0.0000,0.1993,0.1796,-0.0865,0.1412,-0.0680,0.0000,0
14.653,0.2704,0.0865,-0.0000,0.1993,0.1796,-0.0865,0.1437,-0.0692,0.0000,0
14.672,0.2714,0.0860,-0.0000,0.1982,0.1786,-0.0860,0.1403,-0.0676,0.0000,0
14.692,0.2735,0.0850,-0.0000,0.1959,0.1765,-0.0850,0.1359,-0.0655,0.0000,0
14.712,0.2735,0.0850,-0.0000,0.1959,0.1765,-0.0850,0.1412,-0.0680,0.0000,0
14.732,0.2735,0.0850,-0.0000,0.1959,0.1765,-0.0850,0.1412,-0.0680,0.0000,0
14.752,0.2745,0.0845,-0.0000,0.1948,0.1755,-0.0845,0.1379,-0.0664,0.0000,0
14.772,0.2745,0.0845,-0.0000,0.1948,0.1755,-0.0845,0.1404,-0.0676,0.0000,0
14.793,0.2745,0.0845,-0.0000,0.1948,0.1755,-0.0845,0.1404,-0.0676,0.0000,0
14.813,0.2756,0.0840,-0.0000,0.1936,0.1744,-0.0840,0.1369,-0.0660,0.0000,0
14.832,0.2776,0.0830,-0.0000,0.1913,0.1724,-0.0830,0.1328,-0.0640,0.0000,0
14.853,0.2776,0.0830,-0.0000,0.1913,0.1724,-0.0830,0.1379,-0.0664,0.0000,0
14.872,0.2786,0.0826,-0.0000,0.1903,0.1714,-0.0826,0.1347,-0.0649,0.0000,0
14.892,0.2796,0.0821,-0.0000,0.1891,0.1704,-0.0821,0.1338,-0.0644,0.0000,0
14.912,0.2796,0.0821,-0.0000,0.1891,0.1704,-0.0821,0.1363,-0.0656,0.0000,0
14.934,0.2796,0.0821,-0.0000,0.1891,0.1704,-0.0821,0.1363,-0.0656,0.0000,0
14.952,0.2816,0.0811,-0.0000,0.1869,0.1684,-0.0811,0.1297,-0.0625,0.0000,0
14.972,0.2826,0.0806,-0.0000,0.1858,0.1674,-0.0806,0.1316,-0.0634,0.0000,0
14.992,0.2826,0.0806,-0.0000,0.1858,0.1674,-0.0806,0.1339,-0.0645,0.0000,0
15.013,0.2826,0.0806,-0.0000,0.1858,0.1674,-0.0806,0.1339,-0.0645,0.0000,0
15.032,0.2845,0.0797,-0.0000,0.1837,0.1655,-0.0797,0.1275,-0.0614,0.0000,0
15.052,0.2845,0.0797,-0.0000,0.1837,0.1655,-0.0797,0.1324,-0.0638,0.0000,0
15.072,0.2845,0.0797,-0.0000,0.1837,0.1655,-0.0797,0.1324,-0.0638,0.0000,0
15.093,0.2855,0.0792,-0.0000,0.1826,0.1645,-0.0792,0.1293,-0.0623,0.0000,0
15.112,0.2855,0.0792,-0.0000,0.1826,0.1645,-0.0792,0.1316,-0.0634,0.0000,0
15.132,0.2855,0.0792,-0.0000,0.1826,0.1645,-0.0792,0.1316,-0.0634,0.0000,0
15.153,0.2855,0.0792,-0.0000,0.1826,0.1645,-0.0792,0.1316,-0.0634,0.0000,0
15.172,0.2874,0.0783,-0.0000,0.1805,0.1626,-0.0783,0.1252,-0.0603,0.0000,0
15.192,0.2874,0.0783,-0.0000,0.1805,0.1626,-0.0783,0.1301,-0.0626,0.0000,0
15.212,0.2874,0.0783,-0.0000,0.1805,0.1626,-0.0783,0.1301,-0.0626,0.0000,0
15.232,0.2883,0.0779,-0.0000,0.1794,0.1617,-0.0779,0.1270,-0.0612,0.0000,0
15.252,0.2902,0.0769,-0.0000,0.1773,0.1598,-0.0769,0.1231,-0.0593,0.0000,0
15.272,0.2902,0.0769,-0.0000,0.1773,0.1598,-0.0769,0.1278,-0.0616,0.0000,0
15.292,0.2902,0.0769,-0.0000,0.1773,0.1598,-0.0769,0.1278,-0.0616,0.0000,0
15.312,0.2902,0.0769,-0.0000,0.1773,0.1598,-0.0769,0.1278,-0.0616,0.0000,0
15.332,0.2921,0.0760,-0.0000,0.1753,0.1579,-0.0760,0.1217,-0.0586,0.0000,0
15.352,0.2921,0.0760,-0.0000,0.1753,0.1579,-0.0760,0.1263,-0.0608,0.0000,0
15.372,0.2921,0.0760,-0.0000,0.1753,0.1579,-0.0760,0.1263,-0.0608,0.0000,0
15.392,0.2940,0.0751,-0.0000,0.1732,0.1560,-0.0751,0.1201,-0.0578,0.0000,0
15.412,0.2940,0.0751,-0.0000,0.1732,0.1560,-0.0751,0.1248,-0.0601,0.0000,0
15.432,0.2940,0.0751,-0.0000,0.1732,0.1560,-0.0751,0.1248,-0.0601,0.0000,0
15.453,0.2949,0.0747,-0.0000,0.1721,0.1551,-0.0747,0.1217,-0.0586,0.0000,0
15.472,0.2968,0.0738,-0.0000,0.1701,0.1532,-0.0738,0.1179,-0.0568,0.0000,0
15.492,0.2968,0.0738,-0.0000,0.1701,0.1532,-0.0738,0.1226,-0.0590,0.0000,0
15.513,0.2968,0.0738,-0.0000,0.1701,0.1532,-0.0738,0.1226,-0.0590,0.0000,0
15.532,0.3004,0.0721,-0.0000,0.1661,0.1496,-0.0721,0.1106,-0.0533,0.0000,0
15.552,0.3004,0.0721,-0.0000,0.1661,0.1496,-0.0721,0.1197,-0.0576,0.0000,0
15.573,0.3004,0.0721,-0.0000,0.1661,0.1496,-0.0721,0.1197,-0.0576,0.0000,0
15.592,0.3004,0.0721,-0.0000,0.1661,0.1496,-0.0721,0.1197,-0.0576,0.0000,0
15.612,0.3021,0.0712,-0.0000,0.1642,0.1479,-0.0712,0.1141,-0.0549,0.0000,0
15.632,0.3021,0.0712,-0.0000,0.1642,0.1479,-0.0712,0.1183,-0.0570,0.0000,0
15.652,0.3021,0.0712,-0.0000,0.1642,0.1479,-0.0712,0.1183,-0.0570,0.0000,0
15.672,0.3021,0.0712,-0.0000,0.1642,0.1479,-0.0712,0.1183,-0.0570,0.0000,0
15.692,0.3038,0.0704,-0.0000,0.1622,0.1462,-0.0704,0.1126,-0.0542,0.0000,0
15.712,0.3038,0.0704,-0.0000,0.1622,0.1462,-0.0704,0.1169,-0.0563,0.0000,0
15.732,0.3038,0.0704,-0.0000,0.1622,0.1462,-0.0704,0.1169,-0.0563,0.0000,0
15.752,0.3056,0.0696,-0.0000,0.1603,0.1444,-0.0696,0.1112,-0.0536,0.0000,0
15.772,0.3056,0.0696,-0.0000,0.1603,0.1444,-0.0696,0.1156,-0.0557,0.0000,0
15.792,0.3056,0.0696,-0.0000,0.1603,0.1444,-0.0696,0.1156,-0.0557,0.0000,0
15.813,0.3056,0.0696,-0.0000,0.1603,0.1444,-0.0696,0.1156,-0.0557,0.0000,0
15.832,0.3081,0.0683,-0.0000,0.1575,0.1419,-0.0683,0.1072,-0.0516,0.0000,0
15.852,0.3081,0.0683,-0.0000,0.1575,0.1419,-0.0683,0.1135,-0.0547,0.0000,0
15.872,0.3098,0.0675,-0.0000,0.1556,0.1402,-0.0675,0.1079,-0.0520,0.0000,0
15.892,0.3106,0.0671,-0.0000,0.1547,0.1394,-0.0671,0.1094,-0.0527,0.0000,0
15.912,0.3106,0.0671,-0.0000,0.1547,0.1394,-0.0671,0.1115,-0.0537,0.0000,0
15.933,0.3106,0.0671,-0.0000,0.1547,0.1394,-0.0671,0.1115,-0.0537,0.0000,0
15.953,0.3106,0.0671,-0.0000,0.1547,0.1394,-0.0671,0.1115,-0.0537,0.0000,0
15.972,0.3123,0.0663,-0.0000,0.1529,0.1377,-0.0663,0.1061,-0.0511,0.0000,0
15.992,0.3123,0.0663,-0.0000,0.1529,0.1377,-0.0663,0.1102,-0.0531,0.0000,0
16.012,0.3123,0.0663,-0.0000,0.1529,0.1377,-0.0663,0.1102,-0.0531,0.0000,0
16.032,0.3139,0.0656,-0.0000,0.1511,0.1361,-0.0656,0.1049,-0.0505,0.0000,0
16.052,0.3139,0.0656,-0.0000,0.1511,0.1361,-0.0656,0.1089,-0.0524,0.0000,0
16.072,0.3147,0.0652,-0.0000,0.1502,0.1353,-0.0652,0.1062,-0.0512,0.0000,0
16.092,0.3163,0.0644,-0.0000,0.1484,0.1337,-0.0644,0.1030,-0.0496,0.0000,0
16.112,0.3163,0.0644,-0.0000,0.1484,0.1337,-0.0644,0.1070,-0.0515,0.0000,0
16.133,0.3163,0.0644,-0.0000,0.1484,0.1337,-0.0644,0.1070,-0.0515,0.0000,0
16.152,0.3163,0.0644,-0.0000,0.1484,0.1337,-0.0644,0.1070,-0.0515,0.0000,0
16.172,0.3178,0.0637,-0.0000,0.1467,0.1322,-0.0637,0.1019,-0.0491,0.0000,0
16.192,0.3178,0.0637,-0.0000,0.1467,0.1322,-0.0637,0.1057,-0.0509,0.0000,0
16.213,0.3178,0.0637,-0.0000,0.1467,0.1322,-0.0637,0.1057,-0.0509,0.0000,0
16.232,0.3194,0.0629,-0.0000,0.1450,0.1306,-0.0629,0.1007,-0.0485,0.0000,0
16.252,0.3194,0.0629,-0.0000,0.1450,0.1306,-0.0629,0.1045,-0.0503,0.0000,0
16.273,0.3194,0.0629,-0.0000,0.1450,0.1306,-0.0629,0.1045,-0.0503,0.0000,0
16.292,0.3209,0.0622,-0.0000,0.1433,0.1291,-0.0622,0.0995,-0.0479,0.0000,0
16.312,0.3209,0.0622,-0.0000,0.1433,0.1291,-0.0622,0.1033,-0.0498,0.0000,0
16.332,0.3209,0.0622,-0.0000,0.1433,0.1291,-0.0622,0.1033,-0.0498,0.0000,0
16.352,0.3216,0.0618,-0.0000,0.1425,0.1284,-0.0618,0.1009,-0.0486,0.0000,0
16.372,0.3216,0.0618,-0.0000,0.1425,0.1284,-0.0618,0.1027,-0.0495,0.0000,0
16.392,0.3216,0.0618,-0.0000,0.1425,0.1284,-0.0618,0.1027,-0.0495,0.0000,0
16.413,0.3216,0.0618,-0.0000,0.1425,0.1284,-0.0618,0.1027,-0.0495,0.0000,0
16.432,0.3231,0.0611,-0.0000,0.1408,0.1269,-0.0611,0.0977,-0.0471,0.0000,0
16.452,0.3231,0.0611,-0.0000,0.1408,0.1269,-0.0611,0.1015,-0.0489,0.0000,0
16.473,0.3231,0.0611,-0.0000,0.1408,0.1269,-0.0611,0.1015,-0.0489,0.0000,0
16.492,0.3254,0.0600,-0.0000,0.1383,0.1246,-0.0600,0.0941,-0.0453,0.0000,0
16.512,0.3261,0.0597,-0.0000,0.1376,0.1239,-0.0597,0.0974,-0.0469,0.0000,0
16.532,0.3261,0.0597,-0.0000,0.1376,0.1239,-0.0597,0.0992,-0.0478,0.0000,0
16.552,0.3261,0.0597,-0.0000,0.1376,0.1239,-0.0597,0.0992,-0.0478,0.0000,0
16.572,0.3275,0.0590,-0.0000,0.1360,0.1225,-0.0590,0.0945,-0.0455,0.0000,0
16.592,0.3275,0.0590,-0.0000,0.1360,0.1225,-0.0590,0.0980,-0.0472,0.0000,0
16.613,0.3275,0.0590,-0.0000,0.1360,0.1225,-0.0590,0.0980,-0.0472,0.0000,0
16.632,0.3275,0.0590,-0.0000,0.1360,0.1225,-0.0590,0.0980,-0.0472,0.0000,0
16.652,0.3296,0.0580,-0.0000,0.1336,0.1204,-0.0580,0.0909,-0.0438,0.0000,0
16.672,0.3296,0.0580,-0.0000,0.1336,0.1204,-0.0580,0.0963,-0.0464,0.0000,0
16.693,0.3296,0.0580,-0.0000,0.1336,0.1204,-0.0580,0.0963,-0.0464,0.0000,0
16.712,0.3310,0.0573,-0.0000,0.1321,0.1190,-0.0573,0.0917,-0.0442,0.0000,0
16.732,0.3310,0.0573,-0.0000,0.1321,0.1190,-0.0573,0.0952,-0.0458,0.0000,0
16.753,0.3310,0.0573,-0.0000,0.1321,0.1190,-0.0573,0.0952,-0.0458,0.0000,0
16.772,0.3310,0.0573,-0.0000,0.1321,0.1190,-0.0573,0.0952,-0.0458,0.0000,0
16.792,0.3324,0.0566,-0.0000,0.1305,0.1176,-0.0566,0.0905,-0.0436,0.0000,0
16.812,0.3324,0.0566,-0.0000,0.1305,0.1176,-0.0566,0.0940,-0.0453,0.0000,0
16.832,0.3324,0.0566,-0.0000,0.1305,0.1176,-0.0566,0.0940,-0.0453,0.0000,0
16.852,0.3338,0.0560,-0.0000,0.1290,0.1162,-0.0560,0.0896,-0.0431,0.0000,0
16.872,0.3338,0.0560,-0.0000,0.1290,0.1162,-0.0560,0.0930,-0.0448,0.0000,0
16.893,0.3338,0.0560,-0.0000,0.1290,0.1162,-0.0560,0.0930,-0.0448,0.0000,0
16.912,0.3338,0.0560,-0.0000,0.1290,0.1162,-0.0560,0.0930,-0.0448,0.0000,0
16.932,0.3352,0.0553,-0.0000,0.1275,0.1148,-0.0553,0.0885,-0.0426,0.0000,0
16.952,0.3352,0.0553,-0.0000,0.1275,0.1148,-0.0553,0.0919,-0.0442,0.0000,0
16.973,0.3352,0.0553,-0.0000,0.1275,0.1148,-0.0553,0.0919,-0.0442,0.0000,0
16.993,0.3358,0.0550,-0.0000,0.1267,0.1142,-0.0550,0.0897,-0.0432,0.0000,0
17.012,0.3358,0.0550,-0.0000,0.1267,0.1142,-0.0550,0.0914,-0.0440,0.0000,0
