t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
35.920,-0.2876,0.4009,-0.0000,0.0999,-0.0124,0.0991,-0.0098,0.0778,0.0000,0
35.941,-0.2876,0.4009,-0.0000,0.0999,-0.0124,0.0991,-0.0100,0.0793,0.0000,0
35.960,-0.2876,0.4009,-0.0000,0.0999,-0.0124,0.0991,-0.0100,0.0793,0.0000,0
35.981,-0.2876,0.4009,-0.0000,0.0999,-0.0124,0.0991,-0.0100,0.0793,0.0000,0
36.001,-0.2876,0.4009,-0.0000,0.0999,-0.0124,0.0991,-0.0100,0.0793,0.0000,0
36.020,-0.2877,0.4020,-0.0000,0.0987,-0.0123,0.0980,-0.0095,0.0755,0.0000,0
36.041,-0.2877,0.4020,-0.0000,0.0987,-0.0123,0.0980,-0.0098,0.0784,0.0000,0
36.060,-0.2877,0.4020,-0.0000,0.0987,-0.0123,0.0980,-0.0098,0.0784,0.0000,0
36.081,-0.2877,0.4020,-0.0000,0.0987,-0.0123,0.0980,-0.0098,0.0784,0.0000,0
36.100,-0.2879,0.4032,-0.0000,0.0976,-0.0121,0.0968,-0.0094,0.0746,0.0000,0
36.120,-0.2879,0.4038,-0.0000,0.0970,-0.0121,0.0962,-0.0095,0.0755,0.0000,0
36.141,-0.2879,0.4038,-0.0000,0.0970,-0.0121,0.0962,-0.0097,0.0770,0.0000,0
36.161,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0094,0.0752,0.0000,0
36.180,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.200,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.221,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.241,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.260,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.281,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.301,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.320,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.340,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.361,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.381,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.400,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.420,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.441,-0.2880,0.4043,-0.0000,0.0964,-0.0120,0.0957,-0.0096,0.0765,0.0000,0
36.462,-0.2881,0.4049,-0.0000,0.0959,-0.0119,0.0951,-0.0094,0.0747,0.0000,0
36.480,-0.2882,0.4060,-0.0000,0.0947,-0.0118,0.0940,-0.0091,0.0723,0.0000,0
36.501,-0.2882,0.4060,-0.0000,0.0947,-0.0118,0.0940,-0.0094,0.0752,0.0000,0
36.521,-0.2882,0.4060,-0.0000,0.0947,-0.0118,0.0940,-0.0094,0.0752,0.0000,0
36.541,-0.2882,0.4060,-0.0000,0.0947,-0.0118,0.0940,-0.0094,0.0752,0.0000,0
36.561,-0.2882,0.4060,-0.0000,0.0947,-0.0118,0.0940,-0.0094,0.0752,0.0000,0
36.581,-0.2883,0.4066,-0.0000,0.0942,-0.0117,0.0934,-0.0092,0.0734,0.0000,0
36.600,-0.2886,0.4088,-0.0000,0.0919,-0.0114,0.0912,-0.0085,0.0675,0.0000,0
36.621,-0.2887,0.4098,-0.0000,0.0909,-0.0113,0.0902,-0.0087,0.0695,0.0000,0
36.641,-0.2887,0.4103,-0.0000,0.0904,-0.0113,0.0897,-0.0088,0.0705,0.0000,0
36.661,-0.2887,0.4103,-0.0000,0.0904,-0.0113,0.0897,-0.0090,0.0717,0.0000,0
36.680,-0.2887,0.4103,-0.0000,0.0904,-0.0113,0.0897,-0.0090,0.0717,0.0000,0
36.701,-0.2887,0.4103,-0.0000,0.0904,-0.0113,0.0897,-0.0090,0.0717,0.0000,0
36.722,-0.2889,0.4119,-0.0000,0.0888,-0.0111,0.0881,-0.0084,0.0666,0.0000,0
36.741,-0.2889,0.4119,-0.0000,0.0888,-0.0111,0.0881,-0.0088,0.0705,0.0000,0
36.760,-0.2889,0.4119,-0.0000,0.0888,-0.0111,0.0881,-0.0088,0.0705,0.0000,0
36.781,-0.2889,0.4119,-0.0000,0.0888,-0.0111,0.0881,-0.0088,0.0705,0.0000,0
36.801,-0.2890,0.4124,-0.0000,0.0883,-0.0110,0.0876,-0.0086,0.0689,0.0000,0
36.821,-0.2890,0.4124,-0.0000,0.0883,-0.0110,0.0876,-0.0088,0.0701,0.0000,0
36.841,-0.2890,0.4124,-0.0000,0.0883,-0.0110,0.0876,-0.0088,0.0701,0.0000,0
36.861,-0.2890,0.4124,-0.0000,0.0883,-0.0110,0.0876,-0.0088,0.0701,0.0000,0
36.881,-0.2891,0.4134,-0.0000,0.0873,-0.0109,0.0866,-0.0084,0.0667,0.0000,0
36.901,-0.2891,0.4134,-0.0000,0.0873,-0.0109,0.0866,-0.0087,0.0693,0.0000,0
36.921,-0.2891,0.4134,-0.0000,0.0873,-0.0109,0.0866,-0.0087,0.0693,0.0000,0
36.941,-0.2893,0.4149,-0.0000,0.0857,-0.0107,0.0851,-0.0081,0.0642,0.0000,0
36.960,-0.2893,0.4149,-0.0000,0.0857,-0.0107,0.0851,-0.0085,0.0680,0.0000,0
36.980,-0.2893,0.4149,-0.0000,0.0857,-0.0107,0.0851,-0.0085,0.0680,0.0000,0
37.001,-0.2893,0.4149,-0.0000,0.0857,-0.0107,0.0851,-0.0085,0.0680,0.0000,0
37.021,-0.2894,0.4159,-0.0000,0.0847,-0.0106,0.0841,-0.0081,0.0648,0.0000,0
37.041,-0.2894,0.4159,-0.0000,0.0847,-0.0106,0.0841,-0.0084,0.0673,0.0000,0
37.061,-0.2896,0.4169,-0.0000,0.0838,-0.0104,0.0831,-0.0080,0.0640,0.0000,0
37.080,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0081,0.0648,0.0000,0
37.101,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0083,0.0661,0.0000,0
37.123,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0083,0.0661,0.0000,0
37.141,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0083,0.0661,0.0000,0
37.161,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0083,0.0661,0.0000,0
37.181,-0.2896,0.4174,-0.0000,0.0833,-0.0104,0.0826,-0.0083,0.0661,0.0000,0
37.201,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0081,0.0645,0.0000,0
37.221,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.241,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.261,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.281,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.301,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.321,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.342,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.361,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.381,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.401,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.421,-0.2897,0.4179,-0.0000,0.0828,-0.0103,0.0821,-0.0082,0.0657,0.0000,0
37.440,-0.2898,0.4184,-0.0000,0.0823,-0.0102,0.0816,-0.0080,0.0641,0.0000,0
37.461,-0.2899,0.4193,-0.0000,0.0813,-0.0101,0.0807,-0.0078,0.0622,0.0000,0
37.480,-0.2900,0.4202,-0.0000,0.0804,-0.0100,0.0798,-0.0077,0.0615,0.0000,0
37.501,-0.2900,0.4207,-0.0000,0.0799,-0.0100,0.0793,-0.0078,0.0623,0.0000,0
37.521,-0.2900,0.4207,-0.0000,0.0799,-0.0100,0.0793,-0.0080,0.0634,0.0000,0
37.540,-0.2900,0.4207,-0.0000,0.0799,-0.0100,0.0793,-0.0080,0.0634,0.0000,0
37.561,-0.2900,0.4207,-0.0000,0.0799,-0.0100,0.0793,-0.0080,0.0634,0.0000,0
37.581,-0.2902,0.4216,-0.0000,0.0790,-0.0098,0.0784,-0.0076,0.0604,0.0000,0
37.601,-0.2902,0.4216,-0.0000,0.0790,-0.0098,0.0784,-0.0079,0.0627,0.0000,0
37.621,-0.2902,0.4216,-0.0000,0.0790,-0.0098,0.0784,-0.0079,0.0627,0.0000,0
37.641,-0.2902,0.4216,-0.0000,0.0790,-0.0098,0.0784,-0.0079,0.0627,0.0000,0
37.661,-0.2902,0.4221,-0.0000,0.0785,-0.0098,0.0779,-0.0077,0.0612,0.0000,0
37.681,-0.2903,0.4225,-0.0000,0.0781,-0.0097,0.0775,-0.0076,0.0608,0.0000,0
37.701,-0.2904,0.4234,-0.0000,0.0772,-0.0096,0.0766,-0.0074,0.0590,0.0000,0
37.721,-0.2904,0.4234,-0.0000,0.0772,-0.0096,0.0766,-0.0077,0.0612,0.0000,0
37.741,-0.2904,0.4234,-0.0000,0.0772,-0.0096,0.0766,-0.0077,0.0612,0.0000,0
37.761,-0.2904,0.4234,-0.0000,0.0772,-0.0096,0.0766,-0.0077,0.0612,0.0000,0
37.781,-0.2904,0.4234,-0.0000,0.0772,-0.0096,0.0766,-0.0077,0.0612,0.0000,0
37.801,-0.2905,0.4243,-0.0000,0.0763,-0.0095,0.0757,-0.0073,0.0583,0.0000,0
37.821,-0.2906,0.4248,-0.0000,0.0758,-0.0094,0.0752,-0.0074,0.0590,0.0000,0
37.842,-0.2906,0.4248,-0.0000,0.0758,-0.0094,0.0752,-0.0076,0.0602,0.0000,0
37.861,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0074,0.0588,0.0000,0
37.881,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
37.901,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
37.922,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
37.940,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
37.961,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
37.982,-0.2906,0.4252,-0.0000,0.0754,-0.0094,0.0748,-0.0075,0.0598,0.0000,0
38.001,-0.2907,0.4257,-0.0000,0.0749,-0.0093,0.0743,-0.0073,0.0584,0.0000,0
38.021,-0.2907,0.4261,-0.0000,0.0745,-0.0093,0.0739,-0.0073,0.0580,0.0000,0
38.041,-0.2908,0.4270,-0.0000,0.0736,-0.0092,0.0730,-0.0071,0.0563,0.0000,0
38.061,-0.2908,0.4270,-0.0000,0.0736,-0.0092,0.0730,-0.0073,0.0584,0.0000,0
38.080,-0.2908,0.4270,-0.0000,0.0736,-0.0092,0.0730,-0.0073,0.0584,0.0000,0
38.100,-0.2908,0.4270,-0.0000,0.0736,-0.0092,0.0730,-0.0073,0.0584,0.0000,0
38.122,-0.2908,0.4270,-0.0000,0.0736,-0.0092,0.0730,-0.0073,0.0584,0.0000,0
38.141,-0.2909,0.4274,-0.0000,0.0732,-0.0091,0.0726,-0.0072,0.0571,0.0000,0
38.161,-0.2910,0.4282,-0.0000,0.0723,-0.0090,0.0718,-0.0069,0.0553,0.0000,0
38.181,-0.2910,0.4282,-0.0000,0.0723,-0.0090,0.0718,-0.0072,0.0574,0.0000,0
38.200,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0070,0.0560,0.0000,0
38.221,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.241,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.261,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.281,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.301,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.321,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.340,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.361,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.381,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.401,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.421,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.441,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.461,-0.2910,0.4287,-0.0000,0.0719,-0.0090,0.0713,-0.0072,0.0571,0.0000,0
38.481,-0.2911,0.4291,-0.0000,0.0715,-0.0089,0.0709,-0.0070,0.0557,0.0000,0
38.501,-0.2912,0.4299,-0.0000,0.0706,-0.0088,0.0701,-0.0068,0.0539,0.0000,0
38.521,-0.2913,0.4303,-0.0000,0.0702,-0.0087,0.0697,-0.0069,0.0547,0.0000,0
38.541,-0.2913,0.4303,-0.0000,0.0702,-0.0087,0.0697,-0.0070,0.0557,0.0000,0
38.561,-0.2913,0.4303,-0.0000,0.0702,-0.0087,0.0697,-0.0070,0.0557,0.0000,0
38.581,-0.2913,0.4303,-0.0000,0.0702,-0.0087,0.0697,-0.0070,0.0557,0.0000,0
38.601,-0.2913,0.4307,-0.0000,0.0698,-0.0087,0.0693,-0.0068,0.0544,0.0000,0
38.622,-0.2915,0.4319,-0.0000,0.0686,-0.0085,0.0681,-0.0065,0.0514,0.0000,0
38.641,-0.2915,0.4323,-0.0000,0.0682,-0.0085,0.0677,-0.0067,0.0532,0.0000,0
38.661,-0.2915,0.4323,-0.0000,0.0682,-0.0085,0.0677,-0.0068,0.0541,0.0000,0
38.681,-0.2916,0.4331,-0.0000,0.0674,-0.0084,0.0669,-0.0065,0.0515,0.0000,0
38.702,-0.2916,0.4331,-0.0000,0.0674,-0.0084,0.0669,-0.0067,0.0535,0.0000,0
38.721,-0.2917,0.4335,-0.0000,0.0670,-0.0083,0.0665,-0.0066,0.0523,0.0000,0
38.740,-0.2917,0.4339,-0.0000,0.0666,-0.0083,0.0661,-0.0065,0.0519,0.0000,0
38.760,-0.2917,0.4339,-0.0000,0.0666,-0.0083,0.0661,-0.0066,0.0529,0.0000,0
38.782,-0.2917,0.4339,-0.0000,0.0666,-0.0083,0.0661,-0.0066,0.0529,0.0000,0
38.801,-0.2917,0.4339,-0.0000,0.0666,-0.0083,0.0661,-0.0066,0.0529,0.0000,0
38.821,-0.2918,0.4343,-0.0000,0.0662,-0.0082,0.0657,-0.0065,0.0516,0.0000,0
38.841,-0.2918,0.4343,-0.0000,0.0662,-0.0082,0.0657,-0.0066,0.0526,0.0000,0
38.860,-0.2918,0.4343,-0.0000,0.0662,-0.0082,0.0657,-0.0066,0.0526,0.0000,0
38.882,-0.2918,0.4343,-0.0000,0.0662,-0.0082,0.0657,-0.0066,0.0526,0.0000,0
38.900,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0063,0.0500,0.0000,0
38.921,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0065,0.0520,0.0000,0
38.941,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0065,0.0520,0.0000,0
38.962,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0065,0.0520,0.0000,0
38.981,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0065,0.0520,0.0000,0
39.001,-0.2918,0.4351,-0.0000,0.0655,-0.0082,0.0649,-0.0065,0.0520,0.0000,0
39.021,-0.2919,0.4358,-0.0000,0.0647,-0.0081,0.0642,-0.0062,0.0495,0.0000,0
39.042,-0.2919,0.4358,-0.0000,0.0647,-0.0081,0.0642,-0.0064,0.0514,0.0000,0
39.061,-0.2919,0.4358,-0.0000,0.0647,-0.0081,0.0642,-0.0064,0.0514,0.0000,0
39.081,-0.2920,0.4366,-0.0000,0.0639,-0.0080,0.0634,-0.0061,0.0488,0.0000,0
39.100,-0.2920,0.4366,-0.0000,0.0639,-0.0080,0.0634,-0.0064,0.0507,0.0000,0
39.123,-0.2920,0.4366,-0.0000,0.0639,-0.0080,0.0634,-0.0064,0.0507,0.0000,0
39.141,-0.2921,0.4373,-0.0000,0.0632,-0.0079,0.0627,-0.0061,0.0483,0.0000,0
39.161,-0.2921,0.4373,-0.0000,0.0632,-0.0079,0.0627,-0.0063,0.0502,0.0000,0
39.181,-0.2921,0.4373,-0.0000,0.0632,-0.0079,0.0627,-0.0063,0.0502,0.0000,0
39.201,-0.2921,0.4373,-0.0000,0.0632,-0.0079,0.0627,-0.0063,0.0502,0.0000,0
39.221,-0.2921,0.4373,-0.0000,0.0632,-0.0079,0.0627,-0.0063,0.0502,0.0000,0
39.241,-0.2922,0.4377,-0.0000,0.0628,-0.0078,0.0623,-0.0061,0.0489,0.0000,0
39.261,-0.2922,0.4381,-0.0000,0.0624,-0.0078,0.0619,-0.0061,0.0486,0.0000,0
39.281,-0.2922,0.4381,-0.0000,0.0624,-0.0078,0.0619,-0.0062,0.0496,0.0000,0
39.301,-0.2922,0.4381,-0.0000,0.0624,-0.0078,0.0619,-0.0062,0.0496,0.0000,0
39.321,-0.2924,0.4392,-0.0000,0.0613,-0.0076,0.0608,-0.0058,0.0459,0.0000,0
39.341,-0.2924,0.4392,-0.0000,0.0613,-0.0076,0.0608,-0.0061,0.0487,0.0000,0
39.360,-0.2924,0.4392,-0.0000,0.0613,-0.0076,0.0608,-0.0061,0.0487,0.0000,0
39.380,-0.2924,0.4392,-0.0000,0.0613,-0.0076,0.0608,-0.0061,0.0487,0.0000,0
39.401,-0.2925,0.4399,-0.0000,0.0606,-0.0075,0.0601,-0.0058,0.0463,0.0000,0
39.421,-0.2925,0.4406,-0.0000,0.0599,-0.0075,0.0594,-0.0057,0.0458,0.0000,0
39.440,-0.2925,0.4406,-0.0000,0.0599,-0.0075,0.0594,-0.0060,0.0476,0.0000,0
39.461,-0.2925,0.4406,-0.0000,0.0599,-0.0075,0.0594,-0.0060,0.0476,0.0000,0
39.481,-0.2926,0.4413,-0.0000,0.0592,-0.0074,0.0587,-0.0057,0.0452,0.0000,0
39.500,-0.2926,0.4413,-0.0000,0.0592,-0.0074,0.0587,-0.0059,0.0470,0.0000,0
39.521,-0.2926,0.4413,-0.0000,0.0592,-0.0074,0.0587,-0.0059,0.0470,0.0000,0
39.542,-0.2926,0.4413,-0.0000,0.0592,-0.0074,0.0587,-0.0059,0.0470,0.0000,0
39.561,-0.2927,0.4420,-0.0000,0.0585,-0.0073,0.0580,-0.0056,0.0447,0.0000,0
39.580,-0.2927,0.4420,-0.0000,0.0585,-0.0073,0.0580,-0.0058,0.0464,0.0000,0
39.600,-0.2927,0.4420,-0.0000,0.0585,-0.0073,0.0580,-0.0058,0.0464,0.0000,0
39.621,-0.2927,0.4420,-0.0000,0.0585,-0.0073,0.0580,-0.0058,0.0464,0.0000,0
39.641,-0.2929,0.4433,-0.0000,0.0571,-0.0071,0.0567,-0.0053,0.0420,0.0000,0
39.660,-0.2929,0.4433,-0.0000,0.0571,-0.0071,0.0567,-0.0057,0.0454,0.0000,0
39.681,-0.2929,0.4433,-0.0000,0.0571,-0.0071,0.0567,-0.0057,0.0454,0.0000,0
39.701,-0.2929,0.4436,-0.0000,0.0568,-0.0071,0.0564,-0.0056,0.0443,0.0000,0
39.721,-0.2930,0.4443,-0.0000,0.0562,-0.0070,0.0557,-0.0054,0.0430,0.0000,0
39.740,-0.2930,0.4443,-0.0000,0.0562,-0.0070,0.0557,-0.0056,0.0446,0.0000,0
39.761,-0.2930,0.4443,-0.0000,0.0562,-0.0070,0.0557,-0.0056,0.0446,0.0000,0
39.780,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0055,0.0435,0.0000,0
39.801,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.820,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.841,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.860,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.880,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.900,-0.2930,0.4446,-0.0000,0.0558,-0.0070,0.0554,-0.0056,0.0443,0.0000,0
39.922,-0.2932,0.4456,-0.0000,0.0549,-0.0068,0.0544,-0.0052,0.0411,0.0000,0
39.941,-0.2932,0.4459,-0.0000,0.0545,-0.0068,0.0541,-0.0053,0.0425,0.0000,0
39.961,-0.2933,0.4465,-0.0000,0.0539,-0.0067,0.0535,-0.0052,0.0413,0.0000,0
39.980,-0.2933,0.4465,-0.0000,0.0539,-0.0067,0.0535,-0.0054,0.0428,0.0000,0
40.002,-0.2933,0.4465,-0.0000,0.0539,-0.0067,0.0535,-0.0054,0.0428,0.0000,0
40.021,-0.2933,0.4465,-0.0000,0.0539,-0.0067,0.0535,-0.0054,0.0428,0.0000,0
40.041,-0.2933,0.4468,-0.0000,0.0536,-0.0067,0.0532,-0.0052,0.0418,0.0000,0
40.061,-0.2934,0.4474,-0.0000,0.0530,-0.0066,0.0526,-0.0051,0.0405,0.0000,0
40.082,-0.2934,0.4474,-0.0000,0.0530,-0.0066,0.0526,-0.0053,0.0420,0.0000,0
40.100,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0051,0.0410,0.0000,0
40.121,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0052,0.0418,0.0000,0
40.141,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0052,0.0418,0.0000,0
40.160,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0052,0.0418,0.0000,0
40.181,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0052,0.0418,0.0000,0
40.201,-0.2934,0.4477,-0.0000,0.0527,-0.0066,0.0523,-0.0052,0.0418,0.0000,0
40.221,-0.2935,0.4481,-0.0000,0.0523,-0.0065,0.0519,-0.0051,0.0408,0.0000,0
40.241,-0.2936,0.4487,-0.0000,0.0517,-0.0064,0.0513,-0.0050,0.0395,0.0000,0
40.261,-0.2936,0.4487,-0.0000,0.0517,-0.0064,0.0513,-0.0052,0.0411,0.0000,0
40.281,-0.2936,0.4490,-0.0000,0.0514,-0.0064,0.0510,-0.0050,0.0401,0.0000,0
40.301,-0.2937,0.4496,-0.0000,0.0508,-0.0063,0.0504,-0.0049,0.0388,0.0000,0
40.321,-0.2937,0.4496,-0.0000,0.0508,-0.0063,0.0504,-0.0051,0.0403,0.0000,0
40.342,-0.2937,0.4496,-0.0000,0.0508,-0.0063,0.0504,-0.0051,0.0403,0.0000,0
40.361,-0.2937,0.4496,-0.0000,0.0508,-0.0063,0.0504,-0.0051,0.0403,0.0000,0
40.381,-0.2937,0.4502,-0.0000,0.0502,-0.0063,0.0498,-0.0048,0.0384,0.0000,0
40.400,-0.2937,0.4502,-0.0000,0.0502,-0.0063,0.0498,-0.0050,0.0399,0.0000,0
40.421,-0.2937,0.4502,-0.0000,0.0502,-0.0063,0.0498,-0.0050,0.0399,0.0000,0
40.441,-0.2937,0.4502,-0.0000,0.0502,-0.0063,0.0498,-0.0050,0.0399,0.0000,0
40.461,-0.2938,0.4508,-0.0000,0.0496,-0.0062,0.0492,0.0000,0.0000,0.0000,1
