t,x,y,theta,rho,ex_w,ey_w,vx,vy,w,reached
11.810,0.4771,-0.4242,-0.0000,0.5763,0.0229,-0.5758,0.0183,-0.2493,0.0000,0
11.830,0.4773,-0.4279,-0.0000,0.5726,0.0227,-0.5721,0.0174,-0.2494,0.0000,0
11.850,0.4773,-0.4279,-0.0000,0.5726,0.0227,-0.5721,0.0181,-0.2493,0.0000,0
11.870,0.4773,-0.4279,-0.0000,0.5726,0.0227,-0.5721,0.0181,-0.2493,0.0000,0
11.891,0.4773,-0.4279,-0.0000,0.5726,0.0227,-0.5721,0.0181,-0.2493,0.0000,0
11.910,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0172,-0.2494,0.0000,0
11.930,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
11.950,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
11.971,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
11.990,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.011,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.030,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.050,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.070,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.090,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.110,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.131,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.150,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.171,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.190,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.210,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.231,0.4776,-0.4316,-0.0000,0.5689,0.0224,-0.5684,0.0179,-0.2494,0.0000,0
12.251,0.4777,-0.4334,-0.0000,0.5670,0.0223,-0.5666,0.0174,-0.2494,0.0000,0
12.270,0.4777,-0.4334,-0.0000,0.5670,0.0223,-0.5666,0.0178,-0.2494,0.0000,0
12.290,0.4779,-0.4352,-0.0000,0.5652,0.0221,-0.5648,0.0173,-0.2494,0.0000,0
12.310,0.4781,-0.4389,-0.0000,0.5615,0.0219,-0.5611,0.0168,-0.2494,0.0000,0
12.330,0.4784,-0.4426,-0.0000,0.5578,0.0216,-0.5574,0.0166,-0.2494,0.0000,0
12.351,0.4786,-0.4463,-0.0000,0.5541,0.0214,-0.5537,0.0164,-0.2495,0.0000,0
12.370,0.4786,-0.4463,-0.0000,0.5541,0.0214,-0.5537,0.0171,-0.2494,0.0000,0
12.390,0.4786,-0.4463,-0.0000,0.5541,0.0214,-0.5537,0.0171,-0.2494,0.0000,0
12.411,0.4786,-0.4463,-0.0000,0.5541,0.0214,-0.5537,0.0171,-0.2494,0.0000,0
12.432,0.4790,-0.4518,-0.0000,0.5486,0.0210,-0.5482,0.0158,-0.2495,0.0000,0
12.450,0.4790,-0.4518,-0.0000,0.5486,0.0210,-0.5482,0.0168,-0.2494,0.0000,0
12.470,0.4790,-0.4518,-0.0000,0.5486,0.0210,-0.5482,0.0168,-0.2494,0.0000,0
12.491,0.4790,-0.4518,-0.0000,0.5486,0.0210,-0.5482,0.0168,-0.2494,0.0000,0
12.510,0.4791,-0.4537,-0.0000,0.5467,0.0209,-0.5463,0.0164,-0.2495,0.0000,0
12.530,0.4792,-0.4555,-0.0000,0.5449,0.0208,-0.5445,0.0163,-0.2495,0.0000,0
12.550,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0162,-0.2495,0.0000,0
12.570,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0165,-0.2495,0.0000,0
12.592,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0165,-0.2495,0.0000,0
12.610,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0165,-0.2495,0.0000,0
12.630,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0165,-0.2495,0.0000,0
12.651,0.4794,-0.4573,-0.0000,0.5431,0.0206,-0.5427,0.0165,-0.2495,0.0000,0
12.670,0.4795,-0.4592,-0.0000,0.5412,0.0205,-0.5408,0.0161,-0.2495,0.0000,0
12.690,0.4796,-0.4610,-0.0000,0.5394,0.0204,-0.5390,0.0160,-0.2495,0.0000,0
12.710,0.4798,-0.4647,-0.0000,0.5357,0.0202,-0.5353,0.0155,-0.2495,0.0000,0
12.730,0.4798,-0.4647,-0.0000,0.5357,0.0202,-0.5353,0.0161,-0.2495,0.0000,0
12.750,0.4798,-0.4647,-0.0000,0.5357,0.0202,-0.5353,0.0161,-0.2495,0.0000,0
12.770,0.4798,-0.4647,-0.0000,0.5357,0.0202,-0.5353,0.0161,-0.2495,0.0000,0
12.790,0.4801,-0.4684,-0.0000,0.5320,0.0199,-0.5316,0.0153,-0.2495,0.0000,0
12.810,0.4802,-0.4702,-0.0000,0.5301,0.0198,-0.5298,0.0155,-0.2495,0.0000,0
12.830,0.4802,-0.4702,-0.0000,0.5301,0.0198,-0.5298,0.0158,-0.2495,0.0000,0
12.851,0.4802,-0.4702,-0.0000,0.5301,0.0198,-0.5298,0.0158,-0.2495,0.0000,0
12.870,0.4802,-0.4702,-0.0000,0.5301,0.0198,-0.5298,0.0158,-0.2495,0.0000,0
12.890,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0154,-0.2495,0.0000,0
12.910,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
12.930,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
12.950,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
12.971,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
12.990,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.010,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.030,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.051,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.070,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.090,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.111,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.130,0.4803,-0.4721,-0.0000,0.5283,0.0197,-0.5279,0.0157,-0.2495,0.0000,0
13.150,0.4805,-0.4758,-0.0000,0.5246,0.0195,-0.5242,0.0150,-0.2496,0.0000,0
13.170,0.4806,-0.4776,-0.0000,0.5228,0.0194,-0.5224,0.0152,-0.2495,0.0000,0
13.190,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0147,-0.2496,0.0000,0
13.211,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.230,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.250,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.270,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.291,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.310,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.330,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.350,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.370,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.392,0.4809,-0.4813,-0.0000,0.5191,0.0191,-0.5187,0.0153,-0.2495,0.0000,0
13.410,0.4810,-0.4831,-0.0000,0.5172,0.0190,-0.5169,0.0149,-0.2496,0.0000,0
13.430,0.4811,-0.4850,-0.0000,0.5154,0.0189,-0.5150,0.0148,-0.2496,0.0000,0
13.450,0.4815,-0.4923,-0.0000,0.5080,0.0185,-0.5077,0.0136,-0.2496,0.0000,0
13.470,0.4817,-0.4960,-0.0000,0.5043,0.0183,-0.5040,0.0141,-0.2496,0.0000,0
13.490,0.4817,-0.4960,-0.0000,0.5043,0.0183,-0.5040,0.0146,-0.2496,0.0000,0
13.510,0.4817,-0.4960,-0.0000,0.5043,0.0183,-0.5040,0.0146,-0.2496,0.0000,0
13.530,0.4817,-0.4960,-0.0000,0.5043,0.0183,-0.5040,0.0146,-0.2496,0.0000,0
13.550,0.4819,-0.4997,-0.0000,0.5006,0.0181,-0.5003,0.0139,-0.2496,0.0000,0
13.570,0.4819,-0.4997,-0.0000,0.5006,0.0181,-0.5003,0.0144,-0.2496,0.0000,0
13.590,0.4819,-0.4997,-0.0000,0.5006,0.0181,-0.5003,0.0144,-0.2496,0.0000,0
13.610,0.4821,-0.5016,-0.0000,0.4988,0.0179,-0.4984,0.0141,-0.2496,0.0000,0
13.630,0.4823,-0.5052,-0.0000,0.4951,0.0177,-0.4948,0.0136,-0.2496,0.0000,0
13.652,0.4823,-0.5052,-0.0000,0.4951,0.0177,-0.4948,0.0142,-0.2496,0.0000,0
13.670,0.4823,-0.5052,-0.0000,0.4951,0.0177,-0.4948,0.0142,-0.2496,0.0000,0
13.690,0.4824,-0.5071,-0.0000,0.4932,0.0176,-0.4929,0.0138,-0.2496,0.0000,0
13.710,0.4826,-0.5108,-0.0000,0.4895,0.0174,-0.4892,0.0134,-0.2496,0.0000,0
13.731,0.4826,-0.5108,-0.0000,0.4895,0.0174,-0.4892,0.0139,-0.2496,0.0000,0
13.750,0.4826,-0.5108,-0.0000,0.4895,0.0174,-0.4892,0.0139,-0.2496,0.0000,0
13.771,0.4826,-0.5108,-0.0000,0.4895,0.0174,-0.4892,0.0139,-0.2496,0.0000,0
13.790,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0136,-0.2496,0.0000,0
13.811,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.830,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.850,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.870,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.890,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.910,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.930,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.950,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.970,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
13.990,0.4827,-0.5126,-0.0000,0.4877,0.0173,-0.4874,0.0138,-0.2496,0.0000,0
14.010,0.4828,-0.5145,-0.0000,0.4858,0.0172,-0.4855,0.0135,-0.2496,0.0000,0
14.030,0.4831,-0.5200,-0.0000,0.4803,0.0169,-0.4800,0.0128,-0.2497,0.0000,0
14.050,0.4833,-0.5237,-0.0000,0.4766,0.0167,-0.4763,0.0129,-0.2497,0.0000,0
14.071,0.4835,-0.5274,-0.0000,0.4729,0.0165,-0.4726,0.0127,-0.2497,0.0000,0
14.090,0.4835,-0.5274,-0.0000,0.4729,0.0165,-0.4726,0.0132,-0.2497,0.0000,0
14.110,0.4835,-0.5274,-0.0000,0.4729,0.0165,-0.4726,0.0132,-0.2497,0.0000,0
14.131,0.4835,-0.5274,-0.0000,0.4729,0.0165,-0.4726,0.0132,-0.2497,0.0000,0
14.150,0.4837,-0.5311,-0.0000,0.4692,0.0163,-0.4689,0.0126,-0.2497,0.0000,0
14.171,0.4837,-0.5311,-0.0000,0.4692,0.0163,-0.4689,0.0131,-0.2497,0.0000,0
14.190,0.4838,-0.5329,-0.0000,0.4674,0.0162,-0.4671,0.0127,-0.2497,0.0000,0
14.210,0.4838,-0.5347,-0.0000,0.4655,0.0162,-0.4653,0.0127,-0.2497,0.0000,0
14.230,0.4838,-0.5347,-0.0000,0.4655,0.0162,-0.4653,0.0129,-0.2497,0.0000,0
14.251,0.4838,-0.5347,-0.0000,0.4655,0.0162,-0.4653,0.0129,-0.2497,0.0000,0
14.271,0.4838,-0.5347,-0.0000,0.4655,0.0162,-0.4653,0.0129,-0.2497,0.0000,0
14.291,0.4838,-0.5347,-0.0000,0.4655,0.0162,-0.4653,0.0129,-0.2497,0.0000,0
14.311,0.4842,-0.5421,-0.0000,0.4582,0.0158,-0.4579,0.0117,-0.2497,0.0000,0
14.331,0.4842,-0.5421,-0.0000,0.4582,0.0158,-0.4579,0.0126,-0.2497,0.0000,0
14.350,0.4842,-0.5421,-0.0000,0.4582,0.0158,-0.4579,0.0126,-0.2497,0.0000,0
14.370,0.4842,-0.5421,-0.0000,0.4582,0.0158,-0.4579,0.0126,-0.2497,0.0000,0
14.391,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0120,-0.2497,0.0000,0
14.410,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.430,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.450,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.470,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.491,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.511,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.530,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.550,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.570,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.591,0.4844,-0.5458,-0.0000,0.4545,0.0156,-0.4542,0.0125,-0.2497,0.0000,0
14.610,0.4845,-0.5477,-0.0000,0.4526,0.0155,-0.4523,0.0122,-0.2497,0.0000,0
14.630,0.4846,-0.5495,-0.0000,0.4508,0.0154,-0.4505,0.0121,-0.2497,0.0000,0
14.650,0.4850,-0.5569,-0.0000,0.4434,0.0150,-0.4431,0.0111,-0.2498,0.0000,0
14.670,0.4851,-0.5606,-0.0000,0.4397,0.0149,-0.4394,0.0115,-0.2497,0.0000,0
14.690,0.4853,-0.5642,-0.0000,0.4360,0.0147,-0.4358,0.0113,-0.2497,0.0000,0
14.710,0.4853,-0.5642,-0.0000,0.4360,0.0147,-0.4358,0.0118,-0.2497,0.0000,0
14.730,0.4853,-0.5642,-0.0000,0.4360,0.0147,-0.4358,0.0118,-0.2497,0.0000,0
14.750,0.4854,-0.5661,-0.0000,0.4342,0.0146,-0.4339,0.0115,-0.2497,0.0000,0
14.770,0.4854,-0.5661,-0.0000,0.4342,0.0146,-0.4339,0.0117,-0.2497,0.0000,0
14.790,0.4855,-0.5679,-0.0000,0.4323,0.0145,-0.4321,0.0114,-0.2497,0.0000,0
14.810,0.4855,-0.5698,-0.0000,0.4305,0.0145,-0.4302,0.0113,-0.2497,0.0000,0
14.830,0.4855,-0.5698,-0.0000,0.4305,0.0145,-0.4302,0.0116,-0.2497,0.0000,0
14.850,0.4855,-0.5698,-0.0000,0.4305,0.0145,-0.4302,0.0116,-0.2497,0.0000,0
14.870,0.4855,-0.5698,-0.0000,0.4305,0.0145,-0.4302,0.0116,-0.2497,0.0000,0
14.891,0.4856,-0.5716,-0.0000,0.4286,0.0144,-0.4284,0.0113,-0.2497,0.0000,0
14.910,0.4857,-0.5735,-0.0000,0.4268,0.0143,-0.4265,0.0112,-0.2497,0.0000,0
14.931,0.4857,-0.5735,-0.0000,0.4268,0.0143,-0.4265,0.0114,-0.2497,0.0000,0
14.951,0.4857,-0.5735,-0.0000,0.4268,0.0143,-0.4265,0.0114,-0.2497,0.0000,0
14.970,0.4858,-0.5753,-0.0000,0.4249,0.0142,-0.4247,0.0111,-0.2498,0.0000,0
14.990,0.4859,-0.5772,-0.0000,0.4231,0.0141,-0.4228,0.0111,-0.2498,0.0000,0
15.011,0.4859,-0.5772,-0.0000,0.4231,0.0141,-0.4228,0.0113,-0.2497,0.0000,0
15.030,0.4860,-0.5790,-0.0000,0.4212,0.0140,-0.4210,0.0110,-0.2498,0.0000,0
15.050,0.4860,-0.5790,-0.0000,0.4212,0.0140,-0.4210,0.0112,-0.2497,0.0000,0
15.070,0.4860,-0.5790,-0.0000,0.4212,0.0140,-0.4210,0.0112,-0.2497,0.0000,0
15.090,0.4860,-0.5790,-0.0000,0.4212,0.0140,-0.4210,0.0112,-0.2497,0.0000,0
15.110,0.4860,-0.5808,-0.0000,0.4194,0.0140,-0.4192,0.0109,-0.2498,0.0000,0
15.131,0.4861,-0.5827,-0.0000,0.4175,0.0139,-0.4173,0.0109,-0.2498,0.0000,0
15.150,0.4861,-0.5827,-0.0000,0.4175,0.0139,-0.4173,0.0111,-0.2498,0.0000,0
15.172,0.4861,-0.5827,-0.0000,0.4175,0.0139,-0.4173,0.0111,-0.2498,0.0000,0
15.190,0.4861,-0.5827,-0.0000,0.4175,0.0139,-0.4173,0.0111,-0.2498,0.0000,0
15.210,0.4864,-0.5882,-0.0000,0.4120,0.0136,-0.4118,0.0103,-0.2498,0.0000,0
15.230,0.4864,-0.5882,-0.0000,0.4120,0.0136,-0.4118,0.0109,-0.2498,0.0000,0
15.250,0.4864,-0.5882,-0.0000,0.4120,0.0136,-0.4118,0.0109,-0.2498,0.0000,0
15.272,0.4864,-0.5882,-0.0000,0.4120,0.0136,-0.4118,0.0109,-0.2498,0.0000,0
15.290,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0098,-0.2498,0.0000,0
15.310,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0106,-0.2498,0.0000,0
15.330,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0106,-0.2498,0.0000,0
15.351,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0106,-0.2498,0.0000,0
15.370,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0106,-0.2498,0.0000,0
15.390,0.4867,-0.5956,-0.0000,0.4046,0.0133,-0.4044,0.0106,-0.2498,0.0000,0
15.410,0.4868,-0.5974,-0.0000,0.4028,0.0132,-0.4026,0.0104,-0.2498,0.0000,0
15.430,0.4868,-0.5974,-0.0000,0.4028,0.0132,-0.4026,0.0106,-0.2498,0.0000,0
15.453,0.4868,-0.5974,-0.0000,0.4028,0.0132,-0.4026,0.0106,-0.2498,0.0000,0
15.470,0.4868,-0.5974,-0.0000,0.4028,0.0132,-0.4026,0.0106,-0.2498,0.0000,0
15.492,0.4868,-0.5974,-0.0000,0.4028,0.0132,-0.4026,0.0106,-0.2498,0.0000,0
15.510,0.4869,-0.5993,-0.0000,0.4009,0.0131,-0.4007,0.0103,-0.2498,0.0000,0
15.531,0.4869,-0.6011,-0.0000,0.3991,0.0131,-0.3989,0.0103,-0.2498,0.0000,0
15.551,0.4869,-0.6011,-0.0000,0.3991,0.0131,-0.3989,0.0104,-0.2498,0.0000,0
15.571,0.4869,-0.6011,-0.0000,0.3991,0.0131,-0.3989,0.0104,-0.2498,0.0000,0
15.590,0.4871,-0.6048,-0.0000,0.3954,0.0129,-0.3952,0.0099,-0.2498,0.0000,0
15.610,0.4872,-0.6085,-0.0000,0.3917,0.0128,-0.3915,0.0098,-0.2498,0.0000,0
15.630,0.4872,-0.6085,-0.0000,0.3917,0.0128,-0.3915,0.0102,-0.2498,0.0000,0
15.650,0.4872,-0.6085,-0.0000,0.3917,0.0128,-0.3915,0.0102,-0.2498,0.0000,0
15.670,0.4873,-0.6104,-0.0000,0.3899,0.0127,-0.3896,0.0100,-0.2498,0.0000,0
15.690,0.4875,-0.6140,-0.0000,0.3862,0.0125,-0.3860,0.0097,-0.2498,0.0000,0
15.710,0.4875,-0.6140,-0.0000,0.3862,0.0125,-0.3860,0.0100,-0.2498,0.0000,0
15.730,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0098,-0.2498,0.0000,0
15.750,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0100,-0.2498,0.0000,0
15.770,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0100,-0.2498,0.0000,0
15.790,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0100,-0.2498,0.0000,0
15.810,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0100,-0.2498,0.0000,0
15.830,0.4875,-0.6159,-0.0000,0.3843,0.0125,-0.3841,0.0100,-0.2498,0.0000,0
15.850,0.4876,-0.6177,-0.0000,0.3825,0.0124,-0.3823,0.0097,-0.2498,0.0000,0
15.872,0.4878,-0.6214,-0.0000,0.3788,0.0122,-0.3786,0.0094,-0.2498,0.0000,0
15.890,0.4878,-0.6233,-0.0000,0.3769,0.0122,-0.3767,0.0096,-0.2498,0.0000,0
15.910,0.4880,-0.6270,-0.0000,0.3732,0.0120,-0.3730,0.0093,-0.2498,0.0000,0
15.930,0.4880,-0.6270,-0.0000,0.3732,0.0120,-0.3730,0.0096,-0.2498,0.0000,0
15.950,0.4880,-0.6270,-0.0000,0.3732,0.0120,-0.3730,0.0096,-0.2498,0.0000,0
15.970,0.4880,-0.6270,-0.0000,0.3732,0.0120,-0.3730,0.0096,-0.2498,0.0000,0
15.990,0.4880,-0.6270,-0.0000,0.3732,0.0120,-0.3730,0.0096,-0.2498,0.0000,0
16.010,0.4880,-0.6288,-0.0000,0.3714,0.0120,-0.3712,0.0094,-0.2498,0.0000,0
16.031,0.4882,-0.6325,-0.0000,0.3677,0.0118,-0.3675,0.0091,-0.2498,0.0000,0
16.050,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0092,-0.2498,0.0000,0
16.070,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0094,-0.2498,0.0000,0
16.090,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0094,-0.2498,0.0000,0
16.110,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0094,-0.2498,0.0000,0
16.130,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0094,-0.2498,0.0000,0
16.150,0.4883,-0.6343,-0.0000,0.3659,0.0117,-0.3657,0.0094,-0.2498,0.0000,0
16.171,0.4883,-0.6362,-0.0000,0.3640,0.0117,-0.3638,0.0092,-0.2498,0.0000,0
16.192,0.4885,-0.6399,-0.0000,0.3603,0.0115,-0.3601,0.0089,-0.2498,0.0000,0
16.210,0.4885,-0.6417,-0.0000,0.3585,0.0115,-0.3583,0.0090,-0.2498,0.0000,0
16.230,0.4887,-0.6454,-0.0000,0.3548,0.0113,-0.3546,0.0087,-0.2498,0.0000,0
16.250,0.4887,-0.6454,-0.0000,0.3548,0.0113,-0.3546,0.0091,-0.2498,0.0000,0
16.271,0.4887,-0.6454,-0.0000,0.3548,0.0113,-0.3546,0.0091,-0.2498,0.0000,0
16.290,0.4887,-0.6454,-0.0000,0.3548,0.0113,-0.3546,0.0091,-0.2498,0.0000,0
16.310,0.4887,-0.6454,-0.0000,0.3548,0.0113,-0.3546,0.0091,-0.2498,0.0000,0
16.330,0.4889,-0.6509,-0.0000,0.3492,0.0111,-0.3491,0.0084,-0.2499,0.0000,0
16.350,0.4889,-0.6509,-0.0000,0.3492,0.0111,-0.3491,0.0089,-0.2498,0.0000,0
16.370,0.4889,-0.6509,-0.0000,0.3492,0.0111,-0.3491,0.0089,-0.2498,0.0000,0
16.390,0.4890,-0.6546,-0.0000,0.3455,0.0110,-0.3454,0.0085,-0.2499,0.0000,0
16.410,0.4890,-0.6546,-0.0000,0.3455,0.0110,-0.3454,0.0088,-0.2498,0.0000,0
16.430,0.4890,-0.6546,-0.0000,0.3455,0.0110,-0.3454,0.0088,-0.2498,0.0000,0
16.451,0.4890,-0.6546,-0.0000,0.3455,0.0110,-0.3454,0.0088,-0.2498,0.0000,0
16.470,0.4892,-0.6602,-0.0000,0.3400,0.0108,-0.3398,0.0082,-0.2499,0.0000,0
16.490,0.4892,-0.6602,-0.0000,0.3400,0.0108,-0.3398,0.0086,-0.2499,0.0000,0
16.512,0.4892,-0.6602,-0.0000,0.3400,0.0108,-0.3398,0.0086,-0.2499,0.0000,0
16.530,0.4892,-0.6602,-0.0000,0.3400,0.0108,-0.3398,0.0086,-0.2499,0.0000,0
16.550,0.4894,-0.6675,-0.0000,0.3326,0.0106,-0.3325,0.0078,-0.2475,0.0000,0
16.570,0.4894,-0.6675,-0.0000,0.3326,0.0106,-0.3325,0.0084,-0.2499,0.0000,0
16.590,0.4894,-0.6675,-0.0000,0.3326,0.0106,-0.3325,0.0084,-0.2499,0.0000,0
16.611,0.4894,-0.6675,-0.0000,0.3326,0.0106,-0.3325,0.0084,-0.2499,0.0000,0
16.630,0.4894,-0.6675,-0.0000,0.3326,0.0106,-0.3325,0.0084,-0.2499,0.0000,0
16.650,0.4895,-0.6694,-0.0000,0.3308,0.0105,-0.3306,0.0083,-0.2499,0.0000,0
16.670,0.4896,-0.6730,-0.0000,0.3271,0.0104,-0.3270,0.0080,-0.2499,0.0000,0
16.690,0.4896,-0.6730,-0.0000,0.3271,0.0104,-0.3270,0.0083,-0.2499,0.0000,0
16.710,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0081,-0.2499,0.0000,0
16.730,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.750,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.771,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.790,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.810,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.830,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
16.851,0.4897,-0.6749,-0.0000,0.3253,0.0103,-0.3251,0.0083,-0.2499,0.0000,0
