t,x,y,theta,rho,vx,vy,w,wp_idx,ideal_x,ideal_y,reached
65.959,0.3698,-0.0430,-0.0000,0.1606,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
65.978,0.3698,-0.0430,-0.0000,0.1606,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
65.999,0.3698,-0.0430,-0.0000,0.1606,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.018,0.3698,-0.0430,-0.0000,0.1606,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.038,0.3676,-0.0425,-0.0000,0.1584,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.058,0.3665,-0.0423,-0.0000,0.1573,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.080,0.3655,-0.0421,-0.0000,0.1561,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.098,0.3633,-0.0416,-0.0000,0.1539,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.118,0.3633,-0.0416,-0.0000,0.1539,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.139,0.3633,-0.0416,-0.0000,0.1539,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.158,0.3633,-0.0416,-0.0000,0.1539,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.179,0.3633,-0.0416,-0.0000,0.1539,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.199,0.3622,-0.0413,-0.0000,0.1528,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.218,0.3622,-0.0413,-0.0000,0.1528,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.238,0.3622,-0.0413,-0.0000,0.1528,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.258,0.3622,-0.0413,-0.0000,0.1528,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.279,0.3611,-0.0411,-0.0000,0.1517,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.298,0.3601,-0.0408,-0.0000,0.1506,-0.1463,0.0331,0.0000,10,0.2132,-0.0076,0
66.319,0.3590,-0.0406,-0.0000,0.2302,-0.1498,0.0068,0.0000,11,0.1290,-0.0302,0
66.338,0.3568,-0.0403,-0.0000,0.2280,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.358,0.3568,-0.0403,-0.0000,0.2280,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.379,0.3557,-0.0402,-0.0000,0.2269,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.398,0.3546,-0.0402,-0.0000,0.2258,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.418,0.3546,-0.0402,-0.0000,0.2258,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.438,0.3546,-0.0402,-0.0000,0.2258,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.458,0.3546,-0.0402,-0.0000,0.2258,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.479,0.3524,-0.0401,-0.0000,0.2236,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.498,0.3524,-0.0401,-0.0000,0.2236,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.521,0.3524,-0.0401,-0.0000,0.2236,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.540,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.558,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.580,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.598,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.619,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.638,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.658,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.680,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.699,0.3513,-0.0401,-0.0000,0.2225,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.718,0.3502,-0.0400,-0.0000,0.2214,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.738,0.3479,-0.0399,-0.0000,0.2192,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.758,0.3468,-0.0399,-0.0000,0.2181,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.779,0.3435,-0.0397,-0.0000,0.2147,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.798,0.3413,-0.0396,-0.0000,0.2125,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.820,0.3413,-0.0396,-0.0000,0.2125,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.839,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.859,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.878,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.899,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.919,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.938,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.958,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.978,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
66.999,0.3402,-0.0396,-0.0000,0.2114,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.018,0.3391,-0.0395,-0.0000,0.2103,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.038,0.3369,-0.0394,-0.0000,0.2081,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.058,0.3347,-0.0393,-0.0000,0.2059,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.078,0.3325,-0.0392,-0.0000,0.2037,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.098,0.3302,-0.0391,-0.0000,0.2015,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.118,0.3302,-0.0391,-0.0000,0.2015,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.138,0.3302,-0.0391,-0.0000,0.2015,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.158,0.3302,-0.0391,-0.0000,0.2015,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.178,0.3302,-0.0391,-0.0000,0.2015,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.199,0.3291,-0.0391,-0.0000,0.2003,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.218,0.3291,-0.0391,-0.0000,0.2003,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.238,0.3291,-0.0391,-0.0000,0.2003,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.258,0.3280,-0.0390,-0.0000,0.1992,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.278,0.3269,-0.0390,-0.0000,0.1981,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.298,0.3258,-0.0389,-0.0000,0.1970,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.318,0.3247,-0.0389,-0.0000,0.1959,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.338,0.3236,-0.0388,-0.0000,0.1948,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.358,0.3225,-0.0388,-0.0000,0.1937,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.378,0.3214,-0.0387,-0.0000,0.1926,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.400,0.3214,-0.0387,-0.0000,0.1926,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.418,0.3203,-0.0387,-0.0000,0.1915,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.438,0.3192,-0.0386,-0.0000,0.1904,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.458,0.3192,-0.0386,-0.0000,0.1904,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.478,0.3192,-0.0386,-0.0000,0.1904,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.498,0.3181,-0.0386,-0.0000,0.1893,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.518,0.3181,-0.0386,-0.0000,0.1893,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.538,0.3181,-0.0386,-0.0000,0.1893,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.558,0.3181,-0.0386,-0.0000,0.1893,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.579,0.3170,-0.0385,-0.0000,0.1882,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.599,0.3159,-0.0385,-0.0000,0.1871,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.618,0.3136,-0.0384,-0.0000,0.1848,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.638,0.3125,-0.0383,-0.0000,0.1837,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.659,0.3125,-0.0383,-0.0000,0.1837,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.678,0.3125,-0.0383,-0.0000,0.1837,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.698,0.3114,-0.0383,-0.0000,0.1826,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.718,0.3103,-0.0382,-0.0000,0.1815,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.740,0.3103,-0.0382,-0.0000,0.1815,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.758,0.3092,-0.0382,-0.0000,0.1804,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.778,0.3081,-0.0381,-0.0000,0.1793,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.798,0.3081,-0.0381,-0.0000,0.1793,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.818,0.3081,-0.0381,-0.0000,0.1793,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.838,0.3081,-0.0381,-0.0000,0.1793,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.859,0.3081,-0.0381,-0.0000,0.1793,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.879,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.898,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.919,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.939,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.958,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.978,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
67.999,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.018,0.3070,-0.0381,-0.0000,0.1782,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.038,0.3059,-0.0380,-0.0000,0.1771,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.058,0.3037,-0.0379,-0.0000,0.1749,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.078,0.3015,-0.0378,-0.0000,0.1727,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.098,0.2993,-0.0377,-0.0000,0.1704,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.118,0.2993,-0.0377,-0.0000,0.1704,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.138,0.2970,-0.0376,-0.0000,0.1682,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.159,0.2959,-0.0376,-0.0000,0.1671,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.178,0.2959,-0.0376,-0.0000,0.1671,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.198,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.218,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.239,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.258,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.278,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.299,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.318,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.338,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.358,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.379,0.2948,-0.0375,-0.0000,0.1660,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.398,0.2937,-0.0375,-0.0000,0.1649,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.418,0.2915,-0.0374,-0.0000,0.1627,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.439,0.2904,-0.0373,-0.0000,0.1616,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.458,0.2882,-0.0372,-0.0000,0.1594,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.480,0.2882,-0.0372,-0.0000,0.1594,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.498,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.518,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.538,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.558,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.579,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.598,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.618,0.2871,-0.0372,-0.0000,0.1583,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.638,0.2849,-0.0371,-0.0000,0.1560,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.658,0.2838,-0.0370,-0.0000,0.1549,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.678,0.2838,-0.0370,-0.0000,0.1549,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.698,0.2804,-0.0369,-0.0000,0.1516,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.719,0.2804,-0.0369,-0.0000,0.1516,-0.1499,0.0067,0.0000,11,0.1290,-0.0302,0
68.739,0.2782,-0.0368,-0.0000,0.2302,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.758,0.2782,-0.0368,-0.0000,0.2302,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.779,0.2782,-0.0368,-0.0000,0.2302,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.798,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.818,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.839,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.859,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.878,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.898,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.918,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.938,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.958,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.979,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
68.999,0.2771,-0.0369,-0.0000,0.2291,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.018,0.2760,-0.0371,-0.0000,0.2280,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.038,0.2749,-0.0372,-0.0000,0.2269,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.058,0.2727,-0.0375,-0.0000,0.2247,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.078,0.2716,-0.0377,-0.0000,0.2236,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.098,0.2716,-0.0377,-0.0000,0.2236,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.119,0.2716,-0.0377,-0.0000,0.2236,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.138,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.158,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.178,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.198,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.219,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.239,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.259,0.2694,-0.0380,-0.0000,0.2214,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.279,0.2672,-0.0383,-0.0000,0.2191,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.298,0.2662,-0.0384,-0.0000,0.2180,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.318,0.2662,-0.0384,-0.0000,0.2180,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.338,0.2629,-0.0388,-0.0000,0.2147,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.360,0.2629,-0.0388,-0.0000,0.2147,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.378,0.2607,-0.0391,-0.0000,0.2125,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.398,0.2596,-0.0393,-0.0000,0.2114,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.422,0.2596,-0.0393,-0.0000,0.2114,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.438,0.2596,-0.0393,-0.0000,0.2114,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.458,0.2596,-0.0393,-0.0000,0.2114,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.480,0.2596,-0.0393,-0.0000,0.2114,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.499,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.518,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.538,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.558,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.578,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.598,0.2585,-0.0394,-0.0000,0.2103,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.618,0.2563,-0.0397,-0.0000,0.2081,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.638,0.2552,-0.0398,-0.0000,0.2070,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.659,0.2552,-0.0398,-0.0000,0.2070,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.678,0.2519,-0.0403,-0.0000,0.2036,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.699,0.2519,-0.0403,-0.0000,0.2036,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.718,0.2519,-0.0403,-0.0000,0.2036,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.738,0.2519,-0.0403,-0.0000,0.2036,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.760,0.2508,-0.0404,-0.0000,0.2025,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.778,0.2497,-0.0406,-0.0000,0.2014,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.798,0.2497,-0.0406,-0.0000,0.2014,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.818,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.838,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.858,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.878,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.898,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.919,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.938,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.959,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.978,0.2486,-0.0407,-0.0000,0.2003,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
69.998,0.2475,-0.0409,-0.0000,0.1992,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.018,0.2464,-0.0410,-0.0000,0.1981,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.038,0.2442,-0.0413,-0.0000,0.1959,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.058,0.2420,-0.0416,-0.0000,0.1937,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.078,0.2420,-0.0416,-0.0000,0.1937,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.100,0.2420,-0.0416,-0.0000,0.1937,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.119,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.139,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.158,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.180,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.198,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.218,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.240,0.2398,-0.0419,-0.0000,0.1914,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.258,0.2387,-0.0420,-0.0000,0.1903,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.278,0.2365,-0.0423,-0.0000,0.1881,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.298,0.2354,-0.0425,-0.0000,0.1870,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.319,0.2343,-0.0426,-0.0000,0.1859,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.338,0.2332,-0.0428,-0.0000,0.1848,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.359,0.2332,-0.0428,-0.0000,0.1848,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.378,0.2332,-0.0428,-0.0000,0.1848,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.398,0.2310,-0.0430,-0.0000,0.1826,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.419,0.2299,-0.0432,-0.0000,0.1815,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.438,0.2299,-0.0432,-0.0000,0.1815,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.459,0.2299,-0.0432,-0.0000,0.1815,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.479,0.2288,-0.0433,-0.0000,0.1804,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.498,0.2288,-0.0433,-0.0000,0.1804,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.518,0.2288,-0.0433,-0.0000,0.1804,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.540,0.2288,-0.0433,-0.0000,0.1804,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.558,0.2266,-0.0436,-0.0000,0.1782,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.578,0.2266,-0.0436,-0.0000,0.1782,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.599,0.2266,-0.0436,-0.0000,0.1782,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.618,0.2244,-0.0439,-0.0000,0.1759,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.639,0.2244,-0.0439,-0.0000,0.1759,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.658,0.2244,-0.0439,-0.0000,0.1759,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.678,0.2233,-0.0441,-0.0000,0.1748,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.698,0.2222,-0.0442,-0.0000,0.1737,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.718,0.2222,-0.0442,-0.0000,0.1737,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.739,0.2211,-0.0444,-0.0000,0.1726,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.758,0.2200,-0.0445,-0.0000,0.1715,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.778,0.2200,-0.0445,-0.0000,0.1715,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
70.800,0.2200,-0.0445,-0.0000,0.1715,-0.1487,-0.0197,0.0000,12,0.0500,-0.0670,0
