t,x,y,theta,rho,vx,vy,w,wp_idx,ideal_x,ideal_y,reached
26.723,0.9618,-0.2619,-0.0000,0.2647,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.743,0.9623,-0.2590,-0.0000,0.2618,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.763,0.9623,-0.2590,-0.0000,0.2618,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.784,0.9627,-0.2561,-0.0000,0.2588,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.803,0.9636,-0.2503,-0.0000,0.2529,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.823,0.9636,-0.2503,-0.0000,0.2529,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.843,0.9636,-0.2503,-0.0000,0.2529,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.863,0.9638,-0.2488,-0.0000,0.2514,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.883,0.9644,-0.2444,-0.0000,0.2470,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.903,0.9644,-0.2444,-0.0000,0.2470,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.923,0.9653,-0.2386,-0.0000,0.2411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.943,0.9653,-0.2386,-0.0000,0.2411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.963,0.9653,-0.2386,-0.0000,0.2411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
26.984,0.9653,-0.2386,-0.0000,0.2411,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.003,0.9659,-0.2342,-0.0000,0.2366,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.023,0.9659,-0.2342,-0.0000,0.2366,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.043,0.9659,-0.2342,-0.0000,0.2366,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.063,0.9659,-0.2342,-0.0000,0.2366,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.083,0.9665,-0.2298,-0.0000,0.2322,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.103,0.9665,-0.2298,-0.0000,0.2322,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.123,0.9665,-0.2298,-0.0000,0.2322,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.143,0.9665,-0.2298,-0.0000,0.2322,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.163,0.9665,-0.2298,-0.0000,0.2322,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.183,0.9678,-0.2210,-0.0000,0.2234,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.205,0.9678,-0.2210,-0.0000,0.2234,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.223,0.9678,-0.2210,-0.0000,0.2234,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.244,0.9687,-0.2152,-0.0000,0.2174,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.263,0.9695,-0.2093,-0.0000,0.2115,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.283,0.9695,-0.2093,-0.0000,0.2115,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.303,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.323,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.343,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.363,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.383,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.404,0.9699,-0.2064,-0.0000,0.2086,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.423,0.9706,-0.2020,-0.0000,0.2042,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.443,0.9706,-0.2020,-0.0000,0.2042,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.465,0.9706,-0.2020,-0.0000,0.2042,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.483,0.9719,-0.1933,-0.0000,0.1953,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.503,0.9719,-0.1933,-0.0000,0.1953,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.523,0.9719,-0.1933,-0.0000,0.1953,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.544,0.9719,-0.1933,-0.0000,0.1953,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.563,0.9731,-0.1845,-0.0000,0.1864,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.583,0.9731,-0.1845,-0.0000,0.1864,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.603,0.9731,-0.1845,-0.0000,0.1864,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.623,0.9740,-0.1786,-0.0000,0.1805,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.643,0.9740,-0.1786,-0.0000,0.1805,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.664,0.9740,-0.1786,-0.0000,0.1805,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.683,0.9740,-0.1786,-0.0000,0.1805,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.706,0.9740,-0.1786,-0.0000,0.1805,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.723,0.9742,-0.1772,-0.0000,0.1790,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.743,0.9750,-0.1713,-0.0000,0.1731,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.763,0.9750,-0.1713,-0.0000,0.1731,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.784,0.9750,-0.1713,-0.0000,0.1731,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.803,0.9757,-0.1669,-0.0000,0.1687,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.823,0.9757,-0.1669,-0.0000,0.1687,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.843,0.9757,-0.1669,-0.0000,0.1687,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.863,0.9757,-0.1669,-0.0000,0.1687,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.883,0.9770,-0.1582,-0.0000,0.1598,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.903,0.9770,-0.1582,-0.0000,0.1598,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.923,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.943,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.963,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
27.984,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.003,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.024,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.043,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.064,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.083,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.103,0.9778,-0.1523,-0.0000,0.1539,0.0288,0.1979,0.0000,2,1.0000,0.0000,0
28.124,0.9785,-0.1479,-0.0000,0.9896,-0.1978,0.0299,0.0000,3,0.0000,0.0000,0
28.144,0.9781,-0.1404,-0.0000,0.9881,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.163,0.9781,-0.1404,-0.0000,0.9881,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.183,0.9751,-0.1400,-0.0000,0.9851,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.203,0.9693,-0.1391,-0.0000,0.9792,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.224,0.9693,-0.1391,-0.0000,0.9792,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.243,0.9693,-0.1391,-0.0000,0.9792,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.264,0.9693,-0.1391,-0.0000,0.9792,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.283,0.9678,-0.1389,-0.0000,0.9778,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.304,0.9678,-0.1389,-0.0000,0.9778,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.323,0.9678,-0.1389,-0.0000,0.9778,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.343,0.9678,-0.1389,-0.0000,0.9778,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.364,0.9678,-0.1389,-0.0000,0.9778,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.384,0.9634,-0.1383,-0.0000,0.9733,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.403,0.9634,-0.1383,-0.0000,0.9733,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.423,0.9561,-0.1373,-0.0000,0.9659,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.443,0.9517,-0.1366,-0.0000,0.9615,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.464,0.9517,-0.1366,-0.0000,0.9615,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.483,0.9517,-0.1366,-0.0000,0.9615,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.503,0.9517,-0.1366,-0.0000,0.9615,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.523,0.9474,-0.1360,-0.0000,0.9571,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.544,0.9444,-0.1356,-0.0000,0.9541,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.563,0.9401,-0.1350,-0.0000,0.9497,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.583,0.9401,-0.1350,-0.0000,0.9497,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.603,0.9401,-0.1350,-0.0000,0.9497,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.623,0.9401,-0.1350,-0.0000,0.9497,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.644,0.9401,-0.1350,-0.0000,0.9497,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.663,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.683,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.703,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.723,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.743,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.764,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.783,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.803,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.823,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.843,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.864,0.9357,-0.1343,-0.0000,0.9453,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.884,0.9327,-0.1339,-0.0000,0.9423,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.903,0.9254,-0.1329,-0.0000,0.9349,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.923,0.9210,-0.1322,-0.0000,0.9305,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.944,0.9137,-0.1312,-0.0000,0.9231,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.963,0.9137,-0.1312,-0.0000,0.9231,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
28.983,0.9123,-0.1310,-0.0000,0.9216,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.003,0.9123,-0.1310,-0.0000,0.9216,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.023,0.9123,-0.1310,-0.0000,0.9216,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.043,0.9123,-0.1310,-0.0000,0.9216,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.063,0.9108,-0.1308,-0.0000,0.9201,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.083,0.9050,-0.1299,-0.0000,0.9142,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.103,0.9050,-0.1299,-0.0000,0.9142,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.123,0.9050,-0.1299,-0.0000,0.9142,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.143,0.9020,-0.1295,-0.0000,0.9113,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.163,0.9020,-0.1295,-0.0000,0.9113,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.183,0.9020,-0.1295,-0.0000,0.9113,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.203,0.9020,-0.1295,-0.0000,0.9113,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.223,0.8933,-0.1282,-0.0000,0.9024,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.243,0.8933,-0.1282,-0.0000,0.9024,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.265,0.8933,-0.1282,-0.0000,0.9024,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.283,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.303,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.323,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.344,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.363,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.383,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.403,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.424,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.443,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.463,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.483,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.503,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.525,0.8889,-0.1276,-0.0000,0.8980,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.544,0.8860,-0.1272,-0.0000,0.8950,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.563,0.8801,-0.1263,-0.0000,0.8891,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.583,0.8757,-0.1257,-0.0000,0.8847,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.603,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.623,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.645,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.663,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.684,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.703,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.723,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.743,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.764,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.784,0.8713,-0.1251,-0.0000,0.8803,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.803,0.8670,-0.1245,-0.0000,0.8758,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.824,0.8626,-0.1238,-0.0000,0.8714,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.843,0.8567,-0.1230,-0.0000,0.8655,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.864,0.8494,-0.1219,-0.0000,0.8581,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.884,0.8450,-0.1213,-0.0000,0.8537,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.903,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.923,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.943,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.963,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
29.983,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.003,0.8421,-0.1209,-0.0000,0.8507,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.023,0.8377,-0.1203,-0.0000,0.8463,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.044,0.8377,-0.1203,-0.0000,0.8463,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.063,0.8304,-0.1192,-0.0000,0.8389,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.083,0.8304,-0.1192,-0.0000,0.8389,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.103,0.8304,-0.1192,-0.0000,0.8389,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.123,0.8216,-0.1180,-0.0000,0.8301,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.143,0.8216,-0.1180,-0.0000,0.8301,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.164,0.8216,-0.1180,-0.0000,0.8301,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.183,0.8158,-0.1171,-0.0000,0.8241,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.203,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.223,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.243,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.263,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.283,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.303,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.324,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.343,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.363,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.383,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.405,0.8129,-0.1167,-0.0000,0.8212,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.423,0.8099,-0.1163,-0.0000,0.8182,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.443,0.8041,-0.1154,-0.0000,0.8123,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.463,0.7968,-0.1144,-0.0000,0.8049,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.483,0.7895,-0.1133,-0.0000,0.7976,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.503,0.7895,-0.1133,-0.0000,0.7976,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.523,0.7895,-0.1133,-0.0000,0.7976,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.544,0.7895,-0.1133,-0.0000,0.7976,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.563,0.7865,-0.1129,-0.0000,0.7946,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.583,0.7865,-0.1129,-0.0000,0.7946,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.603,0.7865,-0.1129,-0.0000,0.7946,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.623,0.7822,-0.1123,-0.0000,0.7902,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.643,0.7822,-0.1123,-0.0000,0.7902,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.663,0.7822,-0.1123,-0.0000,0.7902,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.683,0.7734,-0.1110,-0.0000,0.7813,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.703,0.7734,-0.1110,-0.0000,0.7813,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.723,0.7734,-0.1110,-0.0000,0.7813,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.743,0.7734,-0.1110,-0.0000,0.7813,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.763,0.7661,-0.1100,-0.0000,0.7739,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.783,0.7661,-0.1100,-0.0000,0.7739,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.805,0.7661,-0.1100,-0.0000,0.7739,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.824,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.843,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.863,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.883,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.903,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.923,0.7573,-0.1087,-0.0000,0.7651,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.943,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.963,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
30.983,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.003,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.023,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.043,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.063,0.7529,-0.1081,-0.0000,0.7606,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.083,0.7500,-0.1077,-0.0000,0.7577,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.103,0.7471,-0.1072,-0.0000,0.7547,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.123,0.7412,-0.1064,-0.0000,0.7488,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.143,0.7412,-0.1064,-0.0000,0.7488,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.164,0.7412,-0.1064,-0.0000,0.7488,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.183,0.7339,-0.1054,-0.0000,0.7414,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.203,0.7339,-0.1054,-0.0000,0.7414,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.223,0.7339,-0.1054,-0.0000,0.7414,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.243,0.7310,-0.1049,-0.0000,0.7385,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.263,0.7310,-0.1049,-0.0000,0.7385,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.283,0.7310,-0.1049,-0.0000,0.7385,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.307,0.7310,-0.1049,-0.0000,0.7385,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.323,0.7295,-0.1047,-0.0000,0.7370,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.343,0.7237,-0.1039,-0.0000,0.7311,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.363,0.7237,-0.1039,-0.0000,0.7311,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.385,0.7237,-0.1039,-0.0000,0.7311,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.404,0.7237,-0.1039,-0.0000,0.7311,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.423,0.7237,-0.1039,-0.0000,0.7311,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.443,0.7222,-0.1037,-0.0000,0.7296,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.463,0.7164,-0.1028,-0.0000,0.7237,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.483,0.7164,-0.1028,-0.0000,0.7237,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.503,0.7164,-0.1028,-0.0000,0.7237,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.523,0.7120,-0.1022,-0.0000,0.7193,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.543,0.7091,-0.1018,-0.0000,0.7163,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.563,0.7091,-0.1018,-0.0000,0.7163,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.583,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.603,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.623,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.643,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.663,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.684,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
31.703,0.7076,-0.1016,-0.0000,0.7149,-0.1980,0.0284,0.0000,3,0.0000,0.0000,0
