t,x,y,theta,rho,vx,vy,w,wp_idx,ideal_x,ideal_y,reached
9.763,0.0243,-1.0000,-0.0000,0.9757,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.784,0.0243,-1.0000,-0.0000,0.9757,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.803,0.0243,-1.0000,-0.0000,0.9757,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.824,0.0243,-1.0000,-0.0000,0.9757,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.844,0.0261,-1.0000,-0.0000,0.9739,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.863,0.0261,-1.0000,-0.0000,0.9739,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.883,0.0261,-1.0000,-0.0000,0.9739,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.904,0.0261,-1.0000,-0.0000,0.9739,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.924,0.0298,-1.0000,-0.0000,0.9702,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.943,0.0317,-1.0000,-0.0000,0.9683,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.963,0.0354,-1.0000,-0.0000,0.9646,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
9.983,0.0354,-1.0000,-0.0000,0.9646,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.003,0.0354,-1.0000,-0.0000,0.9646,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.023,0.0372,-1.0000,-0.0000,0.9628,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.043,0.0391,-1.0000,-0.0000,0.9609,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.065,0.0391,-1.0000,-0.0000,0.9609,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.083,0.0409,-1.0000,-0.0000,0.9591,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.103,0.0428,-1.0000,-0.0000,0.9572,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.123,0.0428,-1.0000,-0.0000,0.9572,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.143,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.163,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.183,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.203,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.223,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.243,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.264,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.283,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.303,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.324,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.343,0.0446,-1.0000,-0.0000,0.9554,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.363,0.0483,-1.0000,-0.0000,0.9517,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.383,0.0501,-1.0000,-0.0000,0.9499,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.403,0.0538,-1.0000,-0.0000,0.9462,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.423,0.0557,-1.0000,-0.0000,0.9443,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.445,0.0575,-1.0000,-0.0000,0.9425,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.463,0.0575,-1.0000,-0.0000,0.9425,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.484,0.0612,-1.0000,-0.0000,0.9388,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.503,0.0612,-1.0000,-0.0000,0.9388,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.523,0.0612,-1.0000,-0.0000,0.9388,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.543,0.0631,-1.0000,-0.0000,0.9369,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.564,0.0649,-1.0000,-0.0000,0.9351,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.583,0.0668,-1.0000,-0.0000,0.9332,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.603,0.0668,-1.0000,-0.0000,0.9332,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.623,0.0668,-1.0000,-0.0000,0.9332,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.643,0.0668,-1.0000,-0.0000,0.9332,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.663,0.0705,-1.0000,-0.0000,0.9295,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.683,0.0705,-1.0000,-0.0000,0.9295,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.703,0.0723,-1.0000,-0.0000,0.9277,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.723,0.0741,-1.0000,-0.0000,0.9259,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.747,0.0741,-1.0000,-0.0000,0.9259,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.763,0.0741,-1.0000,-0.0000,0.9259,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.783,0.0760,-1.0000,-0.0000,0.9240,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.803,0.0760,-1.0000,-0.0000,0.9240,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.825,0.0760,-1.0000,-0.0000,0.9240,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.843,0.0797,-1.0000,-0.0000,0.9203,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.863,0.0797,-1.0000,-0.0000,0.9203,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.884,0.0797,-1.0000,-0.0000,0.9203,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.903,0.0797,-1.0000,-0.0000,0.9203,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.923,0.0815,-1.0000,-0.0000,0.9185,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.944,0.0834,-1.0000,-0.0000,0.9166,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.963,0.0834,-1.0000,-0.0000,0.9166,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
10.983,0.0834,-1.0000,-0.0000,0.9166,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.003,0.0871,-1.0000,-0.0000,0.9129,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.024,0.0871,-1.0000,-0.0000,0.9129,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.043,0.0871,-1.0000,-0.0000,0.9129,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.065,0.0871,-1.0000,-0.0000,0.9129,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.085,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.103,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.123,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.143,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.163,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.183,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.203,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.226,0.0908,-1.0000,-0.0000,0.9092,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.243,0.0926,-1.0000,-0.0000,0.9074,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.263,0.0963,-1.0000,-0.0000,0.9037,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.283,0.1000,-1.0000,-0.0000,0.9000,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.303,0.1055,-1.0000,-0.0000,0.8945,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.323,0.1055,-1.0000,-0.0000,0.8945,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.343,0.1092,-1.0000,-0.0000,0.8908,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.363,0.1111,-1.0000,-0.0000,0.8889,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.383,0.1111,-1.0000,-0.0000,0.8889,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.403,0.1111,-1.0000,-0.0000,0.8889,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.423,0.1129,-1.0000,-0.0000,0.8871,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.444,0.1148,-1.0000,-0.0000,0.8852,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.463,0.1166,-1.0000,-0.0000,0.8834,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.483,0.1185,-1.0000,-0.0000,0.8815,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.505,0.1185,-1.0000,-0.0000,0.8815,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.523,0.1185,-1.0000,-0.0000,0.8815,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.543,0.1185,-1.0000,-0.0000,0.8815,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.563,0.1203,-1.0000,-0.0000,0.8797,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.584,0.1221,-1.0000,-0.0000,0.8779,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.603,0.1221,-1.0000,-0.0000,0.8779,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.623,0.1240,-1.0000,-0.0000,0.8760,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.643,0.1258,-1.0000,-0.0000,0.8742,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.664,0.1258,-1.0000,-0.0000,0.8742,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.683,0.1295,-1.0000,-0.0000,0.8705,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.703,0.1295,-1.0000,-0.0000,0.8705,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.724,0.1295,-1.0000,-0.0000,0.8705,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.743,0.1295,-1.0000,-0.0000,0.8705,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.766,0.1295,-1.0000,-0.0000,0.8705,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.783,0.1332,-1.0000,-0.0000,0.8668,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.803,0.1332,-1.0000,-0.0000,0.8668,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.823,0.1332,-1.0000,-0.0000,0.8668,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.845,0.1332,-1.0000,-0.0000,0.8668,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.865,0.1369,-1.0000,-0.0000,0.8631,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.883,0.1369,-1.0000,-0.0000,0.8631,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.903,0.1369,-1.0000,-0.0000,0.8631,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.923,0.1406,-1.0000,-0.0000,0.8594,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.943,0.1406,-1.0000,-0.0000,0.8594,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.964,0.1406,-1.0000,-0.0000,0.8594,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
11.983,0.1461,-1.0000,-0.0000,0.8539,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.005,0.1461,-1.0000,-0.0000,0.8539,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.023,0.1480,-1.0000,-0.0000,0.8520,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.043,0.1498,-1.0000,-0.0000,0.8502,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.064,0.1498,-1.0000,-0.0000,0.8502,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.084,0.1498,-1.0000,-0.0000,0.8502,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.103,0.1517,-1.0000,-0.0000,0.8483,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.123,0.1517,-1.0000,-0.0000,0.8483,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.143,0.1517,-1.0000,-0.0000,0.8483,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.163,0.1517,-1.0000,-0.0000,0.8483,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.183,0.1517,-1.0000,-0.0000,0.8483,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.204,0.1535,-1.0000,-0.0000,0.8465,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.223,0.1554,-1.0000,-0.0000,0.8446,0.2500,-0.0000,0.0000,1,1.0000,-1.0000,0
12.243,0.1572,-1.0000,-0.0000,0.8428,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.264,0.1591,-1.0000,-0.0000,0.8409,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.283,0.1591,-1.0000,-0.0000,0.8409,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.303,0.1609,-1.0000,-0.0000,0.8391,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.323,0.1628,-1.0000,-0.0000,0.8372,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.344,0.1628,-1.0000,-0.0000,0.8372,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.363,0.1646,-1.0000,-0.0000,0.8354,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.383,0.1665,-1.0000,-0.0000,0.8335,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.404,0.1665,-1.0000,-0.0000,0.8335,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.423,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.443,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.465,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.484,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.503,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.523,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.543,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.563,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.583,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.604,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.623,0.1683,-1.0000,-0.0000,0.8317,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.643,0.1720,-1.0000,-0.0000,0.8280,0.2500,-0.0000,0.0000,1,1.0000,-1.0000,0
12.663,0.1738,-1.0000,-0.0000,0.8262,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.683,0.1757,-1.0000,-0.0000,0.8243,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.703,0.1757,-1.0000,-0.0000,0.8243,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.727,0.1757,-1.0000,-0.0000,0.8243,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.743,0.1794,-1.0000,-0.0000,0.8206,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.763,0.1812,-1.0000,-0.0000,0.8188,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.783,0.1831,-1.0000,-0.0000,0.8169,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.803,0.1831,-1.0000,-0.0000,0.8169,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.823,0.1831,-1.0000,-0.0000,0.8169,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.843,0.1849,-1.0000,-0.0000,0.8151,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.863,0.1868,-1.0000,-0.0000,0.8132,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.884,0.1868,-1.0000,-0.0000,0.8132,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.903,0.1886,-1.0000,-0.0000,0.8114,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.923,0.1905,-1.0000,-0.0000,0.8095,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.945,0.1905,-1.0000,-0.0000,0.8095,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.963,0.1923,-1.0000,-0.0000,0.8077,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
12.983,0.1941,-1.0000,-0.0000,0.8059,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.003,0.1941,-1.0000,-0.0000,0.8059,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.025,0.1941,-1.0000,-0.0000,0.8059,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.043,0.1960,-1.0000,-0.0000,0.8040,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.063,0.1960,-1.0000,-0.0000,0.8040,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.085,0.1960,-1.0000,-0.0000,0.8040,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.103,0.1978,-1.0000,-0.0000,0.8022,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.123,0.1997,-1.0000,-0.0000,0.8003,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.143,0.1997,-1.0000,-0.0000,0.8003,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.163,0.2015,-1.0000,-0.0000,0.7985,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.183,0.2034,-1.0000,-0.0000,0.7966,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.203,0.2034,-1.0000,-0.0000,0.7966,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.223,0.2034,-1.0000,-0.0000,0.7966,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.244,0.2034,-1.0000,-0.0000,0.7966,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.263,0.2052,-1.0000,-0.0000,0.7948,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.284,0.2089,-1.0000,-0.0000,0.7911,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.303,0.2108,-1.0000,-0.0000,0.7892,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.323,0.2126,-1.0000,-0.0000,0.7874,0.2500,-0.0000,0.0000,1,1.0000,-1.0000,0
13.343,0.2126,-1.0000,-0.0000,0.7874,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.363,0.2126,-1.0000,-0.0000,0.7874,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.383,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.403,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.423,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.444,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.463,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.483,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.503,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.523,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.543,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.564,0.2145,-1.0000,-0.0000,0.7855,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.583,0.2163,-1.0000,-0.0000,0.7837,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.603,0.2200,-1.0000,-0.0000,0.7800,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.623,0.2218,-1.0000,-0.0000,0.7782,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.643,0.2255,-1.0000,-0.0000,0.7745,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.663,0.2255,-1.0000,-0.0000,0.7745,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.684,0.2274,-1.0000,-0.0000,0.7726,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.703,0.2292,-1.0000,-0.0000,0.7708,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.723,0.2292,-1.0000,-0.0000,0.7708,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.743,0.2292,-1.0000,-0.0000,0.7708,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.763,0.2311,-1.0000,-0.0000,0.7689,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.783,0.2329,-1.0000,-0.0000,0.7671,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.803,0.2329,-1.0000,-0.0000,0.7671,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.825,0.2329,-1.0000,-0.0000,0.7671,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.845,0.2348,-1.0000,-0.0000,0.7652,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.863,0.2366,-1.0000,-0.0000,0.7634,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.885,0.2366,-1.0000,-0.0000,0.7634,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.903,0.2385,-1.0000,-0.0000,0.7615,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.924,0.2403,-1.0000,-0.0000,0.7597,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.944,0.2403,-1.0000,-0.0000,0.7597,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.963,0.2421,-1.0000,-0.0000,0.7579,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
13.983,0.2440,-1.0000,-0.0000,0.7560,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.007,0.2440,-1.0000,-0.0000,0.7560,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.024,0.2440,-1.0000,-0.0000,0.7560,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.043,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.063,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.084,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.104,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.123,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.143,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.163,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.183,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.203,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.224,0.2458,-1.0000,-0.0000,0.7542,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.244,0.2477,-1.0000,-0.0000,0.7523,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.263,0.2495,-1.0000,-0.0000,0.7505,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.283,0.2532,-1.0000,-0.0000,0.7468,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.304,0.2551,-1.0000,-0.0000,0.7449,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.323,0.2551,-1.0000,-0.0000,0.7449,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.344,0.2588,-1.0000,-0.0000,0.7412,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.364,0.2606,-1.0000,-0.0000,0.7394,0.2500,-0.0000,0.0000,1,1.0000,-1.0000,0
14.383,0.2606,-1.0000,-0.0000,0.7394,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.403,0.2643,-1.0000,-0.0000,0.7357,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.423,0.2643,-1.0000,-0.0000,0.7357,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.443,0.2643,-1.0000,-0.0000,0.7357,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.465,0.2643,-1.0000,-0.0000,0.7357,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.483,0.2661,-1.0000,-0.0000,0.7339,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.503,0.2680,-1.0000,-0.0000,0.7320,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.523,0.2680,-1.0000,-0.0000,0.7320,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.543,0.2698,-1.0000,-0.0000,0.7302,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.563,0.2717,-1.0000,-0.0000,0.7283,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.583,0.2717,-1.0000,-0.0000,0.7283,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.603,0.2754,-1.0000,-0.0000,0.7246,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.623,0.2754,-1.0000,-0.0000,0.7246,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.643,0.2754,-1.0000,-0.0000,0.7246,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.663,0.2754,-1.0000,-0.0000,0.7246,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.683,0.2772,-1.0000,-0.0000,0.7228,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.703,0.2772,-1.0000,-0.0000,0.7228,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
14.723,0.2772,-1.0000,-0.0000,0.7228,0.2500,0.0000,0.0000,1,1.0000,-1.0000,0
